"date","eu_rate","sim_price","sim_gdtr_l1","sim_ndtr_l1","sim_gdtr_l2","sim_ndtr_l2","letf_acwi_eur_sim"
2001-11-17,3.278,355.232705691337,484.941786308464,454.14399561368,788.40725,691.4576,606.453443158381
2001-11-18,3.262,357.783219837884,488.42601686265,457.406262217711,799.65413,701.31937,615.087148972755
2001-11-19,3.25,359.225336889799,490.404175190365,459.256205149183,806.04824,706.91926,619.982558778625
2001-11-20,3.25,355.412165509705,485.225382873568,454.402196270046,788.94023,691.90245,606.796450626084
2001-11-21,3.35,354.856823143438,484.499718656565,453.72071632473,786.49623,689.75324,604.895880673111
2001-11-22,3.4,356.569331275635,486.848067911131,455.91735683912,794.0354,696.35737,610.671863353477
2001-11-23,3.28,357.32979226964,487.89016866827,456.892182645149,797.35141,699.2622,613.203439928874
2001-11-24,3.286,357.960800441868,488.773649465957,457.715024792055,800.15538,701.70744,615.331857318321
2001-11-25,3.294,358.50618196993,489.534283737708,458.424419723448,802.56159,703.80869,617.158517129478
2001-11-26,3.3,358.765142889708,489.863507111416,458.739278604804,803.55647,704.70129,617.925236291612
2001-11-27,3.3,357.616834696404,488.299831602524,457.274023493143,798.34176,700.12525,613.896676973164
2001-11-28,3.3,350.568761992391,478.735258695589,448.303377361275,766.98257,672.58181,589.729629256888
2001-11-29,3.3,350.082866480219,478.100634779349,447.70108959458,764.86826,670.70371,588.067606661936
2001-11-30,3.35,351.471603749801,480.003447438374,449.482865042603,770.87485,675.97066,592.67039214638
2001-12-01,3.333,350.227212527098,478.315435998344,447.899284969928,765.37107,671.13575,588.415937935723
2001-12-02,3.307,348.157102786807,475.467399511311,445.237829161348,756.17574,663.08899,581.345726208066
2001-12-03,3.29,347.01226092781,473.916807917531,443.782557533325,751.16417,658.68462,577.469251661781
2001-12-04,3.28,351.908044441451,480.606410300852,450.046222644743,772.29161,677.20925,593.694848034743
2001-12-05,3.26,359.331437467386,490.833540300031,459.600887166725,805.07922,705.89347,618.826309884496
2001-12-06,3.26,361.275533912685,493.499093577489,462.094230377549,813.73947,713.4788,625.460010380715
2001-12-07,3.27,357.382791819476,488.185343161433,457.11850802015,796.13048,698.03903,611.908775472422
2001-12-08,3.274,355.526759843151,485.64981472683,454.744725603707,787.77727,690.71622,605.473667377714
2001-12-09,3.276,354.698362715542,484.51966844802,453.686318305755,784.02831,687.42862,602.576111386793
2001-12-10,3.28,353.862724890571,483.383299706572,452.620782341702,780.26845,684.12751,599.666863070348
2001-12-11,3.29,350.709815800391,479.090491957505,448.597222739253,766.32767,671.89252,588.926839600546
2001-12-12,3.29,350.346030352994,478.638323887957,448.161856059869,764.80057,670.51773,587.706553392727
2001-12-13,3.3,343.305313816069,469.025075805481,439.159146594054,733.99856,643.50823,564.017592282852
2001-12-14,3.3,341.560275252972,466.641692364836,436.927365744691,726.46146,636.89985,558.210914795989
2001-12-15,3.3,342.226171096501,467.54415904463,437.773242570562,729.19478,639.29875,560.298970469589
2001-12-16,3.3,343.11990773174,468.771140129913,438.921007742417,732.94519,642.58362,563.163406215329
2001-12-17,3.3,344.246649068359,470.317276663759,440.367405722376,737.70284,646.75096,566.801094555595
2001-12-18,3.31,347.031432719901,474.130770861326,443.936480715803,749.58797,657.16614,575.914091055843
2001-12-19,3.32,348.181991675173,475.725817389832,445.426504055066,754.55199,661.50792,579.704134210174
2001-12-20,3.27,346.414474926331,473.356099121264,443.195690048598,746.95582,654.81272,573.821862847996
2001-12-21,3.05,348.37923175633,476.051856606327,445.716840203075,755.39001,662.19807,580.278887145671
2001-12-22,3.163,349.909098381349,478.157585087286,447.685726081367,761.99588,667.98107,585.331451866307
2001-12-23,3.312,351.939608327522,480.918313402963,450.272903907056,770.71435,675.63097,592.019663129576
2001-12-24,3.43,353.376286304218,482.883851435819,452.112690424875,776.93026,681.07852,596.777726699821
2001-12-25,3.52,353.031938201834,482.42079848761,451.677778774614,775.35363,679.69229,595.547618472172
2001-12-26,3.598,353.414743396275,482.94525857097,452.168467791015,776.95141,681.09189,596.758522943479
2001-12-27,3.69,357.317250679448,488.374674132794,457.225862093818,794.33065,696.24851,610.022978629631
2001-12-28,3.91,359.303887711087,491.102482114819,459.777409076264,803.10708,703.9343,616.741134466874
2001-12-29,3.888,358.155961337246,489.547619215079,458.318622937536,797.92411,699.38186,612.736608063557
2001-12-30,3.731,355.179394426829,485.464997148479,454.499740776587,784.52187,687.64486,602.437812545693
2001-12-31,3.53,352.073191560008,481.220900907317,450.526092016331,770.71713,675.54401,591.820789909675
2002-01-01,3.374,349.848898587117,478.180700926256,447.679808137802,760.89603,666.93568,584.263998077409
2002-01-02,3.35,350.33450008186,478.915464477531,448.35329425346,763.15314,668.87113,585.94439923834
2002-01-03,3.45,354.198178524109,484.201820604627,453.301089953502,779.91721,683.56051,598.797409152512
2002-01-04,3.45,359.691522414466,491.711796306179,460.331746836368,804.02484,704.68956,617.29089579492
2002-01-05,3.433,360.223162395087,492.48685267848,461.045401383432,806.47183,706.79768,619.121566736827
2002-01-06,3.407,360.165792897858,492.402446855858,460.967999163831,806.10802,706.48378,618.830566811934
2002-01-07,3.38,359.466848244966,491.408536771511,460.047288670679,802.76704,703.58558,616.275914813246
2002-01-08,3.35,356.544593439866,487.492437035827,456.358993852332,789.8866,692.22887,606.312522336838
2002-01-09,3.34,354.683318500503,484.961112073256,453.986356580093,781.59944,684.95726,599.927725555829
2002-01-10,3.34,354.039073275169,484.09784398771,453.174474885745,778.73358,682.43444,597.70254347135
2002-01-11,3.34,351.854807165528,481.129746369029,450.39143820111,769.1015,673.97982,590.282176040631
2002-01-12,3.338,350.371463361207,479.095547951899,448.488695048373,762.51617,668.21342,585.21658061564
2002-01-13,3.335,349.087344884359,477.338423161772,446.844208662773,756.84187,663.24203,580.847512498146
2002-01-14,3.33,348.55205252291,476.615525074838,446.165418136157,754.46909,661.15654,579.006056010262
2002-01-15,3.32,349.951696193849,478.529418270334,447.957022216484,760.44843,666.39631,583.579771367655
2002-01-16,3.33,348.892070414856,477.102485474212,446.615267277709,755.83246,662.33344,580.006697809418
2002-01-17,3.32,351.616430160003,480.837324871723,450.109035008103,767.58594,672.62582,589.004730241296
2002-01-18,3.31,350.173919050258,478.888229116534,448.279188314281,761.28193,667.08583,584.138215742284
2002-01-19,3.307,349.769697901301,478.30679838707,447.741894168988,759.35295,665.41628,582.661130970179
2002-01-20,3.303,348.994283015017,477.301975732665,446.787778710759,756.08236,662.51015,580.101330914399
2002-01-21,3.3,348.588288104811,476.720139284799,446.249647400937,754.15932,660.8444,578.627754043587
2002-01-22,3.03,346.577025447081,473.974079536727,443.678017449393,745.39701,653.16305,571.887063070063
2002-01-23,2.59,347.640218662315,475.436970250248,445.047134950875,749.93417,657.13801,575.352586430457
2002-01-24,3.31,352.873570836408,482.595329289306,451.747615413801,772.4375,676.85586,592.601507585479
2002-01-25,3.31,355.832780046519,486.642403195174,455.536012717012,785.31128,688.13668,602.462750924739
2002-01-26,3.313,357.785513852304,489.295508331995,458.023878590235,793.79103,695.58028,608.96400612978
2002-01-27,3.317,359.496653649607,491.672676397209,460.239876014664,801.42002,702.23731,614.776302564822
2002-01-28,3.32,360.295086167184,492.75408604517,461.254822146005,804.86047,705.26012,617.406707277907
2002-01-29,3.32,350.794209357308,479.784032155361,449.10724226394,762.40483,668.03802,584.805326072302
2002-01-30,3.32,350.110757117261,478.890976306847,448.26277890898,759.48581,665.45499,582.528973571136
2002-01-31,3.35,354.87800708402,485.465116490385,454.402852549014,780.25691,683.61405,598.410042610264
2002-02-01,3.32,353.3155053244,483.327912734573,452.402400971605,773.30426,677.52257,593.062288253986
2002-02-02,3.316,351.410190260356,480.721871912575,449.963053888366,764.88329,670.14447,586.588582457327
2002-02-03,3.314,349.372979273373,477.935791229866,447.355057616094,755.93643,662.30523,579.711570006475
2002-02-04,3.31,347.121577053412,474.857715745632,444.473539565121,746.11954,653.70311,572.167171533581
2002-02-05,3.3,342.82661869657,468.992986157603,438.981217812236,727.61099,637.47869,557.951590338525
2002-02-06,3.3,341.478070896678,467.182345349828,437.278636294247,721.91612,632.46659,553.550308984401
2002-02-07,3.3,342.123966764372,468.124835354015,438.144326730733,724.7528,634.90414,555.669373018051
2002-02-08,3.3,342.533746399829,468.689841250789,438.67191439669,726.42589,636.36624,556.934611313494
2002-02-09,3.3,343.619976169443,470.193959163259,440.075088873024,731.01181,640.37024,560.424402226289
2002-02-10,3.3,344.48563406944,471.380136568211,441.184645846966,734.62306,643.53185,563.176789148632
2002-02-11,3.3,344.848512880574,471.875404412842,441.648403459294,736.08932,644.81693,564.286817695837
2002-02-12,3.3,346.174382062274,473.691059219223,443.347365689512,741.67629,649.71001,568.554191302775
2002-02-13,3.3,349.547539472214,478.410984614189,447.73601893662,756.37845,662.50436,579.735660055673
2002-02-14,3.29,352.288764766635,482.185695343094,451.262266859268,768.23473,672.87012,588.791375910159
2002-02-15,3.29,348.822062811371,477.452226886301,446.829673201051,753.07091,659.58063,577.147226663571
2002-02-16,3.288,348.35763685152,476.806928980565,446.228304779526,750.95616,657.73592,575.518114838175
2002-02-17,3.285,347.978680866341,476.32125228286,445.765632683352,749.34746,656.30291,574.249324136407
2002-02-18,3.28,347.605108814174,475.802994361357,445.282504229629,747.63823,654.81146,572.929465255059
2002-02-19,3.27,342.359555515865,468.629734752778,438.567598196602,725.01708,634.99373,555.575034795817
2002-02-20,3.21,341.540669241964,467.635104495721,437.629866413393,721.86486,632.21291,553.127619977273
2002-02-21,3.08,341.903493086017,468.133900711261,438.096139553439,723.33305,633.49726,554.236978320869
2002-02-22,3.22,341.383671439433,467.425046340069,437.432005123235,721.06783,631.51116,552.485012632635
2002-02-23,3.26,342.923237174442,469.536429346494,439.407115950795,727.50681,637.14814,557.402279244604
2002-02-24,3.291,344.645193371015,471.897766706061,441.616133300934,734.74769,643.48736,562.933639054892
2002-02-25,3.31,346.359080078923,474.247901750254,443.814602533297,741.98839,649.82622,568.464398393884
2002-02-26,3.32,348.300845243207,476.937362924813,446.323607423114,750.3254,657.10465,574.816802870472
2002-02-27,3.32,351.619959541289,481.704878100222,450.751100659575,765.24656,670.07187,586.1452743492
2002-02-28,3.34,351.18998030239,481.121018930674,450.203517529733,763.30999,668.37247,584.643540414374
2002-03-01,3.31,356.487497109181,488.384478446348,456.998721139651,786.27663,688.47816,602.215388043384
2002-03-02,3.306,360.911216603493,494.46147702504,462.681117654319,805.76099,705.52677,617.112294590013
2002-03-03,3.304,364.941668353012,499.991864245618,467.853975189352,823.70031,721.22816,630.830047787373
2002-03-04,3.3,366.576168322679,502.232725546084,469.950479045583,830.99679,727.61593,636.40083865752
2002-03-05,3.29,363.439568444413,497.942549335738,465.934216287406,816.71233,715.10282,625.43990616045
2002-03-06,3.28,366.194606391824,501.838659085067,469.562725861344,829.40728,726.1657,635.099468923672
2002-03-07,3.28,365.908179675788,501.454417776639,469.201016950279,828.05021,724.97081,634.037974267521
2002-03-08,3.28,365.754245518267,501.251956227699,469.009853377602,827.29473,724.30404,633.438412318259
2002-03-09,3.28,366.690348501329,502.622363529122,470.272379636469,831.73157,728.12759,636.76587992508
2002-03-10,3.28,367.98105819544,504.392547560189,471.92833023411,837.5029,733.17909,641.167048307579
2002-03-11,3.28,368.826744273697,505.475312351058,472.960170620161,841.01076,736.3083,643.886941351821
