Datum;Eröffnung;Hoch;Tief;Schluss;Währung;Volumen
30.08.2017;41,810;74.789,000;41,650;41,850;EUR;3121995.09
31.08.2017;42,200;40.162,000;41,980;42,320;EUR;1692288.78
01.09.2017;42,400;233.083,000;42,180;42,470;EUR;9860171.9
04.09.2017;42,090;74.725,000;42,040;42,180;EUR;3147414.98
05.09.2017;42,080;71.305,000;42,000;42,310;EUR;3011965.69
06.09.2017;42,000;37.115,000;41,880;42,110;EUR;1558780.81
07.09.2017;41,850;126.061,000;41,810;42,070;EUR;5288171.37
08.09.2017;41,910;80.759,000;41,700;41,930;EUR;3373019.11
11.09.2017;42,370;28.925,000;42,150;42,370;EUR;1222597.99
12.09.2017;42,580;60.348,000;42,470;42,680;EUR;2570141.45
13.09.2017;42,760;135.517,000;42,440;42,770;EUR;5761471.04
14.09.2017;42,830;35.104,000;42,650;42,860;EUR;1501378.27
15.09.2017;42,570;88.203,000;42,460;42,710;EUR;3759841.12
18.09.2017;42,740;38.533,000;42,660;42,860;EUR;1647654.9
19.09.2017;42,730;173.194,000;42,580;42,740;EUR;7389373.96
20.09.2017;42,660;57.749,000;42,630;42,700;EUR;2463407.27
21.09.2017;42,770;87.607,000;42,760;42,940;EUR;3753967.7
22.09.2017;42,690;69.116,000;42,570;42,740;EUR;2947613.09
25.09.2017;42,950;69.313,000;42,790;42,990;EUR;2975239.02
26.09.2017;43,240;64.646,000;43,000;43,280;EUR;2790073.03
27.09.2017;43,360;101.865,000;43,330;43,530;EUR;4418110.95
28.09.2017;43,370;43.647,000;43,270;43,460;EUR;1893319.55
29.09.2017;43,410;47.412,000;43,280;43,420;EUR;2055067.8
02.10.2017;43,810;115.220,000;43,630;43,820;EUR;5035187.86
04.10.2017;43,880;70.306,000;43,760;43,920;EUR;3082507.63
05.10.2017;44,130;97.099,000;43,830;44,130;EUR;4267154.59
06.10.2017;44,030;224.756,000;43,980;44,270;EUR;9942035.09
09.10.2017;44,060;182.602,000;44,040;44,180;EUR;8054335.04
10.10.2017;43,920;96.140,000;43,870;44,030;EUR;4229062.57
11.10.2017;43,850;50.662,000;43,790;43,920;EUR;2222154.35
12.10.2017;43,890;42.652,000;43,780;43,930;EUR;1870216.72
13.10.2017;44,040;78.953,000;43,890;44,100;EUR;3472793.96
16.10.2017;44,140;110.206,000;44,120;44,240;EUR;4870779.32
17.10.2017;44,250;55.539,000;44,210;44,370;EUR;2459465.31
18.10.2017;44,300;46.556,000;44,270;44,410;EUR;2065201.94
19.10.2017;43,980;168.799,000;43,840;44,160;EUR;7437135.28
20.10.2017;44,350;75.602,000;44,180;44,350;EUR;3344526.89
23.10.2017;44,510;68.166,000;44,430;44,610;EUR;3034358.63
24.10.2017;44,380;37.004,000;44,320;44,450;EUR;1642761.27
25.10.2017;43,940;108.994,000;43,870;44,360;EUR;4823488.15
26.10.2017;44,510;77.488,000;43,950;44,520;EUR;3432251.94
27.10.2017;45,090;76.611,000;44,770;45,090;EUR;3438818.31
30.10.2017;44,890;227.513,000;44,850;45,040;EUR;10215191.27
01.11.2017;45,130;78.598,000;45,060;45,260;EUR;3548814.35
02.11.2017;44,960;82.566,000;44,720;45,080;EUR;3712734.83
03.11.2017;45,240;128.232,000;44,950;45,250;EUR;5774163.25
06.11.2017;45,310;81.327,000;45,150;45,380;EUR;3680210
07.11.2017;45,400;176.131,000;45,350;45,530;EUR;8012973.65
08.11.2017;45,360;79.138,000;45,290;45,420;EUR;3587783.76
09.11.2017;44,970;79.192,000;44,970;45,410;EUR;3576528.88
10.11.2017;44,880;51.317,000;44,800;45,100;EUR;2306473.96
13.11.2017;44,820;99.491,000;44,590;44,970;EUR;4457922.94
14.11.2017;44,310;62.367,000;44,290;44,740;EUR;2776530.31
15.11.2017;44,080;148.943,000;43,800;44,150;EUR;6539104.79
16.11.2017;44,470;51.190,000;44,200;44,490;EUR;2267123.04
17.11.2017;44,330;48.519,000;44,260;44,430;EUR;2153246.17
20.11.2017;44,570;77.016,000;44,220;44,600;EUR;3416559.91
21.11.2017;44,880;53.115,000;44,510;44,960;EUR;2375391.53
22.11.2017;44,680;27.905,000;44,680;44,950;EUR;1250983.84
23.11.2017;44,550;35.173,000;44,430;44,600;EUR;1566500.86
24.11.2017;44,380;105.005,000;44,370;44,660;EUR;4675939.04
27.11.2017;44,330;42.067,000;44,270;44,460;EUR;1865287.71
28.11.2017;44,650;51.057,000;44,360;44,650;EUR;2271167.25
29.11.2017;44,820;65.176,000;44,820;45,070;EUR;2929117.23
30.11.2017;44,800;100.371,000;44,720;45,070;EUR;4503679.28
01.12.2017;44,320;88.778,000;44,320;45,050;EUR;3975505.52
04.12.2017;45,085;116.279,000;45,050;45,280;EUR;5248314.16
05.12.2017;45,080;86.877,000;44,810;45,110;EUR;3903766.19
06.12.2017;44,980;50.284,000;44,630;45,020;EUR;2252863.03
07.12.2017;45,045;149.577,000;44,900;45,070;EUR;6728088.74
08.12.2017;45,330;76.348,000;45,280;45,450;EUR;3462178.15
11.12.2017;45,325;100.444,000;45,280;45,440;EUR;4554376.26
12.12.2017;45,785;75.723,000;45,410;45,785;EUR;3448271.74
13.12.2017;45,675;45.695,000;45,610;45,740;EUR;2086459.18
14.12.2017;45,505;30.814,000;45,300;45,600;EUR;1401075.34
15.12.2017;45,630;185.188,000;45,290;45,630;EUR;8408616.3
18.12.2017;45,890;87.563,000;45,770;45,890;EUR;4013011.14
19.12.2017;45,710;725.317,000;45,660;45,930;EUR;33215668.17
20.12.2017;45,400;279.898,000;45,250;45,690;EUR;12745510.74
21.12.2017;45,590;78.706,000;45,280;45,620;EUR;3576921.43
22.12.2017;45,600;161.354,000;45,570;45,680;EUR;7362245.99
27.12.2017;45,530;55.756,000;45,420;45,720;EUR;2539929.92
28.12.2017;45,320;52.327,000;45,320;45,490;EUR;2377646.29
29.12.2017;45,430;58.898,000;45,340;45,460;EUR;2674687.77
02.01.2018;45,143;311.228,000;44,871;46,150;EUR;14034054.62
03.01.2018;45,510;98.869,000;45,309;45,596;EUR;4491011.92
04.01.2018;45,747;148.855,000;45,613;45,807;EUR;6802744.45
05.01.2018;46,073;109.118,000;45,858;46,073;EUR;5013143.71
08.01.2018;46,410;111.161,000;46,282;46,422;EUR;5152341.43
09.01.2018;46,747;90.044,000;46,522;46,753;EUR;4199700.25
10.01.2018;46,467;80.297,000;46,226;46,619;EUR;3730398.75
11.01.2018;46,311;282.337,000;46,253;46,638;EUR;13122847.95
12.01.2018;46,393;100.336,000;46,186;46,452;EUR;4647217.23
15.01.2018;46,124;88.962,000;46,042;46,305;EUR;4107982.81
16.01.2018;46,295;42.333,000;46,200;46,475;EUR;1962454.71
17.01.2018;46,233;85.662,000;46,066;46,335;EUR;3954642.84
18.01.2018;46,241;53.344,000;46,146;46,405;EUR;2469622.51
19.01.2018;46,414;42.557,000;46,168;46,424;EUR;1969155.17
22.01.2018;46,532;132.095,000;46,338;46,600;EUR;6134572.03
23.01.2018;46,755;157.637,000;46,616;46,895;EUR;7372493.78
24.01.2018;46,361;78.927,000;46,361;46,687;EUR;3680296.08
25.01.2018;46,060;82.747,000;45,880;46,492;EUR;3827820.09
26.01.2018;46,437;71.248,000;46,100;46,443;EUR;3299291.93
29.01.2018;46,637;148.847,000;46,448;46,751;EUR;6936432.46
30.01.2018;46,059;233.343,000;45,818;46,384;EUR;10763381.39
31.01.2018;45,869;78.634,000;45,766;46,048;EUR;3609902.76
01.02.2018;45,704;212.413,000;45,558;46,113;EUR;9747736.9
02.02.2018;45,240;160.467,000;45,240;45,700;EUR;7283875.28
05.02.2018;44,608;170.801,000;44,350;44,755;EUR;7604994.61
06.02.2018;43,079;1.373.379,000;42,542;43,901;EUR;59410137.3
07.02.2018;44,533;291.016,000;43,499;44,633;EUR;12737844.66
08.02.2018;43,664;77.791,000;43,582;44,202;EUR;3428664.48
09.02.2018;42,852;752.683,000;42,571;43,259;EUR;32445624.41
12.02.2018;43,476;147.896,000;43,326;43,709;EUR;6439929.79
13.02.2018;43,197;350.220,000;43,139;43,418;EUR;15157566.72
14.02.2018;43,492;385.683,000;43,197;43,693;EUR;16782883.12
15.02.2018;43,741;202.690,000;43,600;44,046;EUR;8893579.96
16.02.2018;44,462;63.726,000;44,155;44,501;EUR;2822612.97
19.02.2018;44,385;179.787,000;44,298;44,654;EUR;8005013.96
20.02.2018;44,622;196.731,000;44,300;44,622;EUR;8728676.61
21.02.2018;44,756;74.386,000;44,300;44,756;EUR;3305066.7
22.02.2018;44,573;60.574,000;44,185;44,602;EUR;2683361.37
23.02.2018;44,695;55.848,000;44,453;44,695;EUR;2490520.6
26.02.2018;45,140;101.722,000;45,008;45,205;EUR;4586178.48
27.02.2018;45,346;108.239,000;45,150;45,528;EUR;4901707.85
28.02.2018;45,053;146.346,000;45,053;45,374;EUR;6610858.77
01.03.2018;44,522;138.781,000;44,430;44,840;EUR;6203873.11
02.03.2018;43,366;100.565,000;43,238;43,982;EUR;4389735.89
05.03.2018;43,987;93.929,000;43,547;43,987;EUR;4107915
06.03.2018;43,974;98.340,000;43,937;44,328;EUR;4347495.46
07.03.2018;44,022;690.031,000;43,575;44,065;EUR;30275061.73
08.03.2018;44,465;174.711,000;44,050;44,515;EUR;7710870.63
09.03.2018;44,592;7.783,000;44,522;44,616;EUR;346892.52
12.03.2018;45,142;48.073,000;45,075;45,322;EUR;2175212.25
13.03.2018;44,729;93.605,000;44,702;45,250;EUR;4226516.53
14.03.2018;44,596;156.923,000;44,476;44,916;EUR;7036695.51
15.03.2018;44,811;138.648,000;44,575;44,848;EUR;6192858.27
16.03.2018;44,910;778.625,000;44,634;45,045;EUR;34843264.75
19.03.2018;44,142;117.254,000;44,100;44,809;EUR;5225171.29
20.03.2018;44,454;53.653,000;44,125;44,455;EUR;2374292.73
21.03.2018;44,571;80.266,000;44,289;44,596;EUR;3561603.02
22.03.2018;43,846;90.808,000;43,520;44,181;EUR;3990364.57
23.03.2018;42,997;622.746,000;42,900;43,352;EUR;26798342.89
26.03.2018;42,491;136.256,000;42,350;43,016;EUR;5837663.01
27.03.2018;43,324;69.536,000;43,200;43,526;EUR;3016440.89
28.03.2018;42,957;205.739,000;42,556;43,059;EUR;8805967.36
29.03.2018;43,403;177.585,000;43,000;43,548;EUR;7661513.35
03.04.2018;43,038;313.136,000;42,710;43,146;EUR;13423213.8
04.04.2018;43,010;72.408,000;42,430;43,124;EUR;3093335.37
05.04.2018;44,229;67.754,000;43,720;44,229;EUR;2970278.42
06.04.2018;43,606;56.074,000;43,500;43,871;EUR;2454520.17
09.04.2018;43,675;80.075,000;43,347;43,675;EUR;3485208.45
10.04.2018;43,855;147.807,000;43,575;43,941;EUR;6464143.73
11.04.2018;43,610;258.920,000;43,305;43,683;EUR;11254473.89
12.04.2018;44,002;63.958,000;43,550;44,099;EUR;2804204.53
13.04.2018;43,978;49.620,000;43,805;44,215;EUR;2183902.83
16.04.2018;43,903;99.874,000;43,800;44,055;EUR;4388516.23
17.04.2018;44,418;259.052,000;43,972;44,458;EUR;11503917.86
18.04.2018;44,500;147.791,000;44,345;44,668;EUR;6573934.69
19.04.2018;44,355;83.052,000;44,263;44,489;EUR;3691100.54
20.04.2018;44,352;75.610,000;44,245;44,540;EUR;3354261.75
23.04.2018;44,587;158.231,000;44,262;44,600;EUR;7024623.06
24.04.2018;44,482;111.137,000;44,415;44,778;EUR;4968958.94
25.04.2018;44,093;91.724,000;43,830;44,200;EUR;4035068.95
26.04.2018;44,727;113.245,000;44,230;44,795;EUR;5023294.06
27.04.2018;44,906;62.148,000;44,742;45,050;EUR;2793230.49
30.04.2018;45,098;55.988,000;44,945;45,156;EUR;2523101.29
02.05.2018;45,151;280.771,000;45,000;45,203;EUR;12657311.68
03.05.2018;44,591;309.586,000;44,500;45,037;EUR;13894644.84
04.05.2018;44,984;49.880,000;44,854;44,984;EUR;2240666.36
07.05.2018;45,726;185.815,000;45,500;45,782;EUR;8472854.16
08.05.2018;45,805;69.628,000;45,585;45,845;EUR;3183032.63
09.05.2018;45,973;34.806,000;45,850;46,053;EUR;1599576.33
10.05.2018;46,352;18.598,000;46,050;46,352;EUR;859546.67
11.05.2018;46,384;275.708,000;46,249;46,438;EUR;12780337.72
14.05.2018;46,425;121.900,000;46,279;46,473;EUR;5654142.51
15.05.2018;46,423;709.379,000;46,349;46,547;EUR;32934242.37
16.05.2018;46,732;131.906,000;46,497;46,773;EUR;6151455.02
17.05.2018;46,949;159.936,000;46,665;46,992;EUR;7474591.45
18.05.2018;46,873;114.492,000;46,721;46,977;EUR;5362864.6
22.05.2018;47,210;47,228;46,967;47,156;EUR;115531
23.05.2018;47,007;47,007;46,768;46,941;EUR;57518
24.05.2018;47,084;47,124;46,667;46,791;EUR;179941
25.05.2018;47,077;47,131;46,925;47,058;EUR;99010
28.05.2018;47,093;47,160;47,050;47,122;EUR;54570
29.05.2018;47,105;47,105;46,824;46,894;EUR;166072
30.05.2018;46,856;46,969;46,713;46,934;EUR;60748
31.05.2018;46,923;46,957;46,638;46,741;EUR;72495
01.06.2018;46,810;47,083;46,740;47,053;EUR;110933
04.06.2018;47,221;47,221;47,007;47,148;EUR;61291
05.06.2018;47,136;47,375;47,100;47,168;EUR;101807
06.06.2018;47,204;47,204;46,835;47,142;EUR;128196
07.06.2018;47,234;47,252;47,020;47,069;EUR;185492
08.06.2018;47,051;47,193;46,900;47,153;EUR;144239
11.06.2018;47,220;47,327;47,180;47,300;EUR;91009
12.06.2018;47,445;47,445;47,257;47,345;EUR;73958
13.06.2018;47,500;47,511;47,372;47,455;EUR;45851
14.06.2018;47,050;48,015;46,990;47,927;EUR;141667
15.06.2018;48,157;48,187;47,594;47,594;EUR;343270
18.06.2018;47,790;47,794;47,389;47,593;EUR;360820
19.06.2018;47,211;47,459;47,110;47,384;EUR;107144
20.06.2018;47,718;47,785;47,566;47,587;EUR;65761
21.06.2018;47,783;47,804;47,160;47,271;EUR;84720
22.06.2018;47,174;47,410;47,174;47,410;EUR;58967
25.06.2018;47,089;47,089;46,302;46,302;EUR;138360
26.06.2018;46,579;46,669;46,479;46,515;EUR;83238
27.06.2018;46,544;47,118;46,353;46,974;EUR;88304
28.06.2018;46,857;46,933;46,410;46,681;EUR;107881
29.06.2018;46,837;46,944;46,680;46,839;EUR;146340
02.07.2018;46,289;46,630;46,270;46,522;EUR;115267
03.07.2018;46,700;46,865;46,599;46,729;EUR;116094
04.07.2018;46,531;46,706;46,487;46,656;EUR;55187
05.07.2018;46,439;46,724;46,432;46,624;EUR;111797
06.07.2018;46,748;46,846;46,500;46,846;EUR;48289
09.07.2018;47,069;47,238;46,969;47,217;EUR;81792
10.07.2018;47,343;47,542;47,281;47,457;EUR;59502
11.07.2018;47,099;47,213;46,989;47,086;EUR;109754
12.07.2018;47,311;47,516;47,254;47,438;EUR;46907
13.07.2018;47,777;47,851;47,639;47,700;EUR;74720
16.07.2018;47,637;47,696;47,437;47,480;EUR;123724
17.07.2018;47,385;47,669;47,314;47,644;EUR;171065
18.07.2018;47,891;47,990;47,821;47,966;EUR;82251
19.07.2018;47,969;48,048;47,846;48,000;EUR;52104
20.07.2018;47,784;47,841;47,453;47,692;EUR;215675
23.07.2018;47,510;47,664;47,402;47,618;EUR;142873
24.07.2018;47,913;48,079;47,800;47,961;EUR;35784
25.07.2018;47,935;48,043;47,822;48,043;EUR;20482
26.07.2018;48,108;48,421;48,038;48,404;EUR;116697
27.07.2018;48,477;48,611;48,365;48,416;EUR;63184
30.07.2018;48,117;48,135;47,878;47,878;EUR;102178
31.07.2018;47,809;48,016;47,748;47,997;EUR;153568
01.08.2018;48,120;48,146;47,935;48,020;EUR;136655
02.08.2018;47,918;48,040;47,735;48,040;EUR;198878
03.08.2018;48,275;48,451;48,227;48,356;EUR;46248
06.08.2018;48,616;48,698;48,467;48,608;EUR;107315
07.08.2018;48,761;48,848;48,710;48,768;EUR;67533
08.08.2018;48,648;48,774;48,572;48,719;EUR;59475
09.08.2018;48,689;48,872;48,647;48,809;EUR;86343
10.08.2018;48,808;48,930;48,723;48,902;EUR;79129
13.08.2018;48,760;48,892;48,701;48,792;EUR;47786
14.08.2018;48,872;49,087;48,775;49,052;EUR;80122
15.08.2018;49,098;49,135;48,500;48,641;EUR;114972
16.08.2018;48,721;48,892;48,644;48,889;EUR;124055
17.08.2018;48,934;48,940;48,649;48,763;EUR;121332
20.08.2018;48,995;49,083;48,900;48,952;EUR;156645
21.08.2018;48,719;48,876;48,700;48,824;EUR;63034
22.08.2018;48,528;48,601;48,339;48,601;EUR;169646
23.08.2018;48,581;48,679;48,470;48,470;EUR;63797
24.08.2018;48,552;48,650;48,430;48,550;EUR;80953
27.08.2018;48,813;48,851;48,722;48,776;EUR;96225
28.08.2018;48,805;48,805;48,631;48,631;EUR;118402
29.08.2018;48,868;48,932;48,738;48,924;EUR;123567
30.08.2018;48,819;48,968;48,745;48,904;EUR;53594
31.08.2018;48,755;48,910;48,623;48,904;EUR;107717
03.09.2018;48,955;49,006;48,852;48,948;EUR;169208
04.09.2018;49,115;49,125;48,730;48,791;EUR;187025
05.09.2018;48,675;48,679;48,266;48,266;EUR;389080
06.09.2018;48,289;48,425;48,050;48,140;EUR;95176
07.09.2018;48,142;48,379;48,028;48,379;EUR;210219
10.09.2018;48,446;48,496;48,249;48,325;EUR;174065
11.09.2018;48,313;48,391;48,139;48,391;EUR;368446
12.09.2018;48,506;48,624;48,264;48,414;EUR;81077
13.09.2018;48,445;48,605;48,366;48,380;EUR;112241
14.09.2018;48,497;48,633;48,433;48,629;EUR;86425
17.09.2018;48,634;48,665;48,400;48,465;EUR;313014
18.09.2018;48,412;48,685;48,364;48,685;EUR;81035
19.09.2018;48,720;48,859;48,578;48,799;EUR;252354
20.09.2018;48,788;48,877;48,662;48,877;EUR;109870
21.09.2018;48,904;49,101;48,879;49,054;EUR;89683
24.09.2018;48,884;48,884;48,570;48,664;EUR;181389
25.09.2018;48,850;48,946;48,706;48,851;EUR;62539
26.09.2018;48,880;48,974;48,807;48,970;EUR;140522
27.09.2018;48,887;49,250;48,783;49,242;EUR;130902
28.09.2018;49,229;49,343;49,164;49,260;EUR;79491
01.10.2018;49,461;49,638;49,414;49,638;EUR;177591
02.10.2018;49,478;49,522;49,405;49,450;EUR;195252
04.10.2018;49,549;49,562;49,100;49,194;EUR;158889
05.10.2018;49,240;49,240;48,913;48,913;EUR;143255
08.10.2018;48,861;48,913;48,736;48,736;EUR;249104
09.10.2018;48,884;48,966;48,685;48,900;EUR;111797
10.10.2018;48,778;48,806;47,862;47,883;EUR;150534
11.10.2018;46,901;47,124;46,449;46,456;EUR;376797
12.10.2018;46,808;46,920;46,573;46,573;EUR;197735
15.10.2018;46,458;46,673;46,258;46,629;EUR;253058
16.10.2018;46,533;47,109;46,515;47,089;EUR;356691
17.10.2018;47,596;47,618;47,074;47,250;EUR;195403
18.10.2018;47,487;47,552;46,980;46,980;EUR;80944
19.10.2018;47,243;47,390;47,070;47,124;EUR;51499
22.10.2018;47,028;47,177;46,749;46,934;EUR;184845
23.10.2018;46,282;46,381;45,853;46,006;EUR;224881
24.10.2018;46,289;46,859;46,135;46,168;EUR;87959
25.10.2018;45,574;46,261;45,521;46,214;EUR;134894
26.10.2018;45,753;45,767;45,090;45,558;EUR;164530
29.10.2018;45,663;46,360;45,626;45,892;EUR;91334
30.10.2018;45,777;45,900;45,345;45,743;EUR;160560
31.10.2018;46,428;47,005;46,409;46,841;EUR;195184
01.11.2018;46,622;46,841;46,500;46,787;EUR;179478
02.11.2018;47,220;47,300;46,708;46,732;EUR;196457
05.11.2018;46,744;46,979;46,695;46,786;EUR;129573
06.11.2018;46,945;47,018;46,726;46,950;EUR;103286
07.11.2018;47,141;47,455;47,141;47,455;EUR;423656
08.11.2018;47,869;47,920;47,700;47,840;EUR;121766
09.11.2018;47,831;47,840;47,523;47,679;EUR;153907
12.11.2018;48,058;48,066;47,270;47,324;EUR;105539
13.11.2018;47,466;47,560;46,985;47,365;EUR;137432
14.11.2018;46,928;47,354;46,779;46,805;EUR;285846
15.11.2018;46,823;46,860;46,200;46,621;EUR;213774
16.11.2018;46,900;46,907;46,399;46,580;EUR;188880
19.11.2018;46,831;46,888;46,112;46,150;EUR;208900
20.11.2018;45,787;45,855;45,222;45,540;EUR;124861
21.11.2018;45,591;45,917;45,533;45,847;EUR;209718
22.11.2018;45,657;45,657;45,334;45,335;EUR;162523
23.11.2018;45,470;45,798;45,418;45,762;EUR;113213
26.11.2018;45,941;46,245;45,927;46,064;EUR;91315
27.11.2018;46,321;46,427;46,038;46,376;EUR;271160
28.11.2018;46,618;46,707;46,497;46,590;EUR;296251
29.11.2018;46,912;46,961;46,684;46,848;EUR;179155
30.11.2018;46,857;47,132;46,734;47,037;EUR;54306
03.12.2018;48,065;48,097;47,582;47,640;EUR;413268
04.12.2018;47,477;47,484;47,223;47,344;EUR;152709
05.12.2018;46,581;46,729;46,502;46,538;EUR;156399
06.12.2018;46,101;46,101;44,924;45,164;EUR;198636
07.12.2018;45,719;46,235;45,491;45,491;EUR;138968
10.12.2018;44,989;45,123;44,291;44,520;EUR;544265
11.12.2018;45,137;45,842;45,000;45,530;EUR;146374
12.12.2018;45,542;46,015;45,529;45,854;EUR;112022
13.12.2018;45,831;45,891;45,500;45,611;EUR;125069
14.12.2018;45,213;45,534;45,146;45,379;EUR;156849
17.12.2018;45,076;45,096;44,456;44,765;EUR;262282
18.12.2018;44,250;44,447;44,100;44,209;EUR;153880
19.12.2018;44,005;44,207;43,904;44,151;EUR;315598
20.12.2018;43,057;43,341;42,917;42,958;EUR;451255
21.12.2018;42,755;43,172;42,537;42,868;EUR;258252
27.12.2018;42,966;42,966;41,819;42,142;EUR;636182
28.12.2018;42,699;43,230;42,672;43,099;EUR;98725
02.01.2019;42,556;43,494;42,290;43,401;EUR;298550
03.01.2019;42,985;43,388;42,559;42,842;EUR;196230
04.01.2019;43,082;43,876;42,920;43,756;EUR;170570
07.01.2019;43,984;44,063;43,680;44,063;EUR;190311
08.01.2019;44,190;44,645;44,160;44,214;EUR;222125
09.01.2019;44,520;44,709;44,240;44,404;EUR;109145
10.01.2019;44,124;44,582;44,001;44,582;EUR;524425
11.01.2019;44,630;44,707;44,400;44,707;EUR;111781
14.01.2019;44,450;44,660;44,390;44,583;EUR;116047
15.01.2019;44,896;45,100;44,700;45,092;EUR;184309
16.01.2019;45,285;45,452;45,145;45,404;EUR;38011
17.01.2019;45,101;45,460;45,043;45,460;EUR;88532
18.01.2019;45,775;46,318;45,718;46,309;EUR;154097
21.01.2019;46,150;46,188;46,048;46,142;EUR;114017
22.01.2019;45,999;46,089;45,818;45,926;EUR;82189
23.01.2019;45,641;46,023;45,540;45,591;EUR;188038
24.01.2019;45,718;45,988;45,676;45,874;EUR;147482
25.01.2019;46,172;46,261;46,128;46,173;EUR;96030
28.01.2019;45,970;45,987;45,519;45,564;EUR;67243
29.01.2019;45,594;45,955;45,546;45,733;EUR;215102
30.01.2019;45,801;46,090;45,777;46,084;EUR;128955
31.01.2019;46,240;46,497;46,051;46,497;EUR;127514
01.02.2019;46,613;46,688;46,362;46,564;EUR;223429
04.02.2019;46,638;46,739;46,486;46,739;EUR;229383
05.02.2019;46,880;47,304;46,875;47,251;EUR;189277
06.02.2019;47,218;47,348;47,130;47,252;EUR;129146
07.02.2019;47,186;47,300;46,670;46,670;EUR;140769
08.02.2019;46,719;46,894;46,573;46,628;EUR;198662
11.02.2019;46,948;47,233;46,904;47,145;EUR;100351
12.02.2019;47,445;47,573;47,414;47,496;EUR;67123
13.02.2019;47,721;47,963;47,629;47,791;EUR;72289
14.02.2019;48,042;48,088;47,445;47,669;EUR;235479
15.02.2019;47,606;48,335;47,566;48,234;EUR;176193
18.02.2019;48,260;48,313;48,137;48,214;EUR;212379
19.02.2019;48,246;48,262;48,064;48,151;EUR;62523
20.02.2019;48,200;48,326;48,123;48,257;EUR;67244
21.02.2019;48,445;48,470;48,118;48,230;EUR;94804
22.02.2019;48,208;48,476;48,196;48,454;EUR;56247
25.02.2019;48,634;48,758;48,534;48,686;EUR;106272
26.02.2019;48,399;48,606;48,282;48,540;EUR;186590
27.02.2019;48,305;48,396;48,178;48,393;EUR;122614
28.02.2019;48,222;48,396;48,147;48,346;EUR;157883
01.03.2019;48,530;48,649;48,394;48,394;EUR;297567
04.03.2019;48,817;48,953;48,631;48,631;EUR;124292
05.03.2019;48,614;48,738;48,496;48,736;EUR;120409
06.03.2019;48,625;48,684;48,426;48,518;EUR;66966
07.03.2019;48,285;48,619;48,192;48,488;EUR;328442
08.03.2019;48,185;48,267;47,860;47,977;EUR;164731
11.03.2019;48,270;48,700;48,179;48,640;EUR;108073
12.03.2019;48,772;48,808;48,593;48,675;EUR;134490
13.03.2019;48,656;48,984;48,609;48,948;EUR;114283
14.03.2019;48,870;49,029;48,840;48,963;EUR;88381
15.03.2019;48,933;49,214;48,919;49,214;EUR;221708
18.03.2019;49,155;49,274;49,084;49,207;EUR;92188
19.03.2019;49,312;49,556;49,278;49,477;EUR;287579
20.03.2019;49,270;49,355;48,947;48,947;EUR;114716
21.03.2019;48,816;49,395;48,720;49,295;EUR;82004
22.03.2019;49,379;49,516;48,900;48,925;EUR;274475
25.03.2019;48,672;48,803;48,470;48,628;EUR;294733
26.03.2019;48,884;49,250;48,835;49,115;EUR;110967
27.03.2019;49,361;49,390;48,873;49,018;EUR;340816
28.03.2019;49,120;49,418;49,091;49,181;EUR;277744
29.03.2019;49,496;49,593;49,377;49,556;EUR;164461
01.04.2019;49,910;50,130;49,868;50,108;EUR;211389
02.04.2019;50,200;50,348;50,172;50,278;EUR;148166
03.04.2019;50,460;50,548;50,340;50,522;EUR;151437
04.04.2019;50,352;50,536;50,306;50,422;EUR;55339
05.04.2019;50,520;50,782;50,420;50,630;EUR;191067
08.04.2019;50,580;50,584;50,270;50,456;EUR;130733
09.04.2019;50,444;50,510;50,152;50,260;EUR;73610
10.04.2019;50,296;50,452;50,256;50,358;EUR;128121
11.04.2019;50,370;50,500;50,250;50,402;EUR;130961
12.04.2019;50,332;50,540;50,284;50,428;EUR;97365
15.04.2019;50,524;50,590;50,400;50,490;EUR;174354
16.04.2019;50,590;50,778;50,590;50,704;EUR;142772
17.04.2019;50,650;50,840;50,550;50,550;EUR;300405
18.04.2019;50,478;50,876;50,468;50,792;EUR;98788
23.04.2019;50,870;51,288;50,770;51,278;EUR;207773
24.04.2019;51,280;51,360;51,180;51,336;EUR;76761
25.04.2019;51,400;51,552;51,168;51,460;EUR;165892
26.04.2019;51,358;51,514;51,282;51,450;EUR;100748
29.04.2019;51,580;51,674;51,498;51,620;EUR;105049
30.04.2019;51,470;51,470;51,200;51,362;EUR;173931
02.05.2019;51,290;51,356;51,064;51,134;EUR;235327
03.05.2019;51,304;51,550;51,262;51,504;EUR;218494
06.05.2019;50,632;51,090;50,574;51,070;EUR;241956
07.05.2019;51,120;51,178;50,450;50,568;EUR;348073
08.05.2019;50,506;50,610;50,180;50,400;EUR;148593
09.05.2019;50,140;50,192;49,459;49,573;EUR;305105
10.05.2019;50,060;50,110;49,370;49,476;EUR;88136
13.05.2019;49,806;49,807;49,020;49,075;EUR;224710
14.05.2019;49,228;49,776;49,178;49,776;EUR;102538
15.05.2019;49,790;49,907;49,370;49,907;EUR;309740
16.05.2019;49,871;50,640;49,750;50,624;EUR;117088
17.05.2019;50,360;50,598;50,100;50,472;EUR;135439
20.05.2019;50,410;50,456;49,789;49,926;EUR;108231
21.05.2019;50,180;50,362;50,096;50,274;EUR;137337
22.05.2019;50,280;50,310;49,994;50,224;EUR;163548
23.05.2019;49,977;49,979;49,519;49,519;EUR;143384
24.05.2019;49,689;49,863;49,500;49,595;EUR;142411
