date,days,world_eu_price,world_eu_ndtr_l1,world_eu_gdtr_l1,world_eu_ndtr_l2,world_eu_gdtr_l2
1997-05-13,365,1234.802,1845.56240403758,2067.4212398586,5916.04411,7423.28582
1997-05-14,365,1241.813,1856.16449090637,2079.33670986063,5983.43126,7508.12041
1997-05-15,365,1235.566,1846.93789594062,2069.03468589118,5923.35673,7432.98398
1997-05-16,365,1238.945,1852.08331802832,2074.82985250639,5955.77766,7473.88889
1997-05-17,365,1238.26,1851.11359256348,2073.76071157392,5948.95437,7465.45067
1997-05-18,365,1237.601,1850.1830479255,2072.73523742772,5942.38712,7457.33311
1997-05-19,365,1236.934,1849.24050415929,2071.69696919127,5935.7496,7449.12722
1997-05-20,365,1244.937,1861.32950340751,2085.27956477843,6012.77235,7546.07214
1997-05-21,365,1236.882,1849.40310459077,2071.95396352572,5935.1261,7448.88516
1997-05-22,365,1234.306,1845.62901144325,2067.74971421896,5910.32121,7417.92569
1997-05-23,365,1247.795,1865.9259041588,2090.53014816113,6039.74144,7580.65181
1997-05-24,365,1247.31,1865.25444273845,2089.79476610456,6034.8073,7574.58247
1997-05-25,365,1246.273,1863.76238787549,2088.14154713927,6024.56695,7561.8616
1997-05-26,365,1245.633,1862.86049421715,2087.14833635107,6018.14976,7553.93202
1997-05-27,365,1249.77,1869.15073108974,2094.22958716808,6058.21322,7604.46315
1997-05-28,365,1252.132,1872.76467260746,2098.30533930762,6081.05928,7633.33232
1997-05-29,365,1249.506,1868.9161358889,2094.01737214949,6055.51998,7601.45049
1997-05-30,365,1241.425,1856.94492400144,2080.64059453581,5977.4391,7503.69764
1997-05-31,365,1245.515,1863.16683930718,2087.64535894376,6016.97421,7553.56893
1997-06-01,365,1252.548,1873.81031092435,2099.61033651239,6085.15495,7639.44518
1997-06-02,365,1257.075,1880.69266804289,2107.35688002203,6129.26117,7695.07188
1997-06-03,365,1259.918,1885.03365877908,2112.25006327512,6156.96122,7730.05883
1997-06-04,365,1260.381,1885.78274721265,2113.10754545379,6161.2565,7735.58313
1997-06-05,365,1264.476,1892.01372308461,2120.12315702521,6201.37068,7786.19478
1997-06-06,365,1285.136,1923.05987564985,2154.95562397613,6404.28314,8041.27866
1997-06-07,365,1285.847,1924.18314097996,2156.23336420603,6411.13879,8050.02902
1997-06-08,365,1281.294,1917.47391414012,2148.7463182224,6365.80262,7993.33904
1997-06-09,365,1280.136,1915.80089283309,2146.8906188724,6354.07245,7978.75159
1997-06-10,365,1282.311,1919.13567095942,2150.65347206577,6375.56983,8005.93799
1997-06-11,365,1289.452,1929.94884453293,2162.81147351762,6446.79322,8095.67478
1997-06-12,365,1303.94,1951.76742261175,2187.30548115514,6591.93237,8278.2566
1997-06-13,365,1315.098,1968.60097511283,2206.21319960728,6705.00391,8420.57588
1997-06-14,365,1318.112,1973.20594667,2211.40426265711,6735.72392,8459.38779
1997-06-15,365,1320.566,1976.96534700744,2215.64522544021,6760.739,8491.01646
1997-06-16,365,1321.796,1978.8729635153,2217.80464536729,6773.13236,8506.74733
1997-06-17,365,1319.064,1974.86452004711,2213.33783907816,6745.0376,8471.65731
1997-06-18,365,1309.86,1961.21024676575,2198.07337688887,6651.11276,8353.98388
1997-06-19,365,1320.532,1977.32213741206,2216.17367699372,6759.74981,8490.75917
1997-06-20,365,1318.183,1973.8808364127,2212.34073443641,6735.56036,8460.55899
1997-06-21,365,1312.951,1966.15731591746,2203.71779574513,6682.18922,8393.77777
1997-06-22,365,1304.945,1954.29091274185,2190.45505241405,6600.87682,8291.92399
1997-06-23,365,1300.52,1947.76730506926,2183.17493693348,6556.16229,8235.99269
1997-06-24,365,1313.762,1967.73385443833,2205.59741448124,6689.92979,8404.35853
1997-06-25,365,1319.69,1976.73638405046,2215.727830762,6750.49348,8480.74389
1997-06-26,365,1320.237,1977.61501409285,2216.73161058127,6755.83838,8487.60443
1997-06-27,365,1319.819,1977.04542282234,2216.11109720449,6751.28327,8482.01932
1997-06-28,365,1321.08,1979.00201536378,2218.32586547848,6763.91986,8498.06202
1997-06-29,365,1322.543,1981.26299395391,2220.88329286507,6778.53854,8516.60286
1997-06-30,365,1323.694,1983.05257822085,2222.91059990377,6789.88362,8531.02032
1997-07-01,365,1330.49,1993.36301280968,2234.50927710609,6859.81647,8619.20118
1997-07-02,365,1344.163,2013.98486150802,2257.66963990199,7001.07311,8797.0264
1997-07-03,365,1363.067,2042.45071174421,2289.62538347504,7198.29119,9045.18926
1997-07-04,365,1359.062,2036.55056897907,2283.04198964791,7155.98729,8992.27553
1997-07-05,365,1356.723,2033.12249150878,2279.22323184282,7131.18402,8961.29952
1997-07-06,365,1354.653,2030.09479311299,2275.85254532863,7109.23719,8933.90338
1997-07-07,365,1353.227,2028.02482105382,2273.55266854128,7094.03218,8914.95949
1997-07-08,365,1362.225,2041.64603551252,2288.86663829716,7188.62192,9034.17019
1997-07-09,365,1359.616,2037.81733408756,2284.59980920118,7160.94793,8999.59267
1997-07-10,365,1357.707,2035.02961825631,2281.49696418489,7140.6496,8974.26128
1997-07-11,365,1365.1,2046.24415042499,2294.11221529673,7218.64754,9072.62303
1997-07-12,365,1373.345,2058.7396507519,2308.1648546341,7306.09916,9182.87894
1997-07-13,365,1383.405,2073.95919806643,2325.27277834795,7413.40309,9318.10082
1997-07-14,365,1390.457,2084.66584876691,2337.31980497356,7489.21517,9413.73463
1997-07-15,365,1393.215,2088.89345998536,2342.09005370737,7518.85285,9451.23129
1997-07-16,365,1409.155,2112.93775391012,2369.09504062124,7691.20266,9668.25065
1997-07-17,365,1409.925,2114.15701226605,2370.48292128019,7699.32509,9678.63184
1997-07-18,365,1393.821,2090.15140940781,2343.61171604907,7523.72653,9458.25555
1997-07-19,365,1388.915,2082.90662964079,2335.52251342684,7470.83359,9392.0387
1997-07-20,365,1384.384,2076.21944201605,2328.05743990254,7422.13029,9331.07652
1997-07-21,365,1381.289,2071.66687481481,2322.98041113531,7388.85154,9289.46082
1997-07-22,365,1411.519,2117.15140695901,2374.02966560142,7712.57852,9696.83704
1997-07-23,365,1429.915,2144.89020797673,2405.18188468075,7913.92955,9950.37854
1997-07-24,365,1434.707,2152.19890146757,2413.41627241399,7967.09213,10017.54348
1997-07-25,365,1433.321,2150.1899045702,2411.1850943286,7951.44397,9998.04803
1997-07-26,365,1433.934,2151.17383308478,2412.30930547559,7957.94888,10006.39942
1997-07-27,365,1435.416,2153.47129881992,2414.90984338365,7974.1743,10027.00233
1997-07-28,365,1437.056,2156.00825735926,2417.77989158399,7992.18763,10049.86052
1997-07-29,365,1436.157,2154.72386087868,2416.36002569943,7981.89309,10037.08456
1997-07-30,365,1452.828,2179.8865225302,2444.62578676702,8167.5265,10270.91368
1997-07-31,365,1446.356,2170.30093323832,2433.91490817459,8094.62454,10179.56307
1997-08-01,365,1445.864,2169.62555373528,2433.17702292645,8088.78083,10172.37955
1997-08-02,365,1448.431,2173.56885907881,2437.62936633096,8117.38054,10208.59623
1997-08-03,365,1450.815,2177.23496007229,2441.7696451865,8143.95541,10242.26011
1997-08-04,365,1453.32,2181.08521095202,2446.11741080989,8171.95011,10277.71633
1997-08-05,365,1455.792,2184.88526139733,2450.40871555678,8199.61306,10312.75539
1997-08-06,365,1478.855,2219.65089883266,2489.44904753561,8459.74202,10640.33953
1997-08-07,365,1470.896,2207.8405732155,2476.24471200781,8368.86712,10526.39489
1997-08-08,365,1450.044,2176.69597882276,2441.3624593579,8131.91537,10228.76846
1997-08-09,365,1444.915,2169.11252978355,2432.89249348475,8074.4322,10156.7622
1997-08-10,365,1440.939,2163.24789464276,2426.34664753116,8029.95311,10101.07845
1997-08-11,365,1437.037,2157.49174141634,2419.92178917008,7986.40627,10046.56252
1997-08-12,365,1434.813,2154.23263126189,2416.29132699748,7961.4756,10015.407
1997-08-13,365,1419.24,2130.99448284982,2390.27120689991,7788.91379,9798.70068
1997-08-14,365,1411.461,2119.44470973129,2377.35612906456,7703.70611,9691.83427
1997-08-15,365,1390.87,2088.6750268756,2342.88884995035,7479.26148,9409.84807
1997-08-16,365,1386.251,2081.84727803449,2335.26357216562,7429.62107,9347.66244
1997-08-17,365,1382.312,2076.03210868761,2328.77168389697,7387.37944,9294.76426
1997-08-18,365,1380.592,2073.52061768574,2325.9767314437,7368.7741,9271.53304
1997-08-19,365,1399.977,2102.77914502538,2358.84419301276,7576.00027,9532.64133
1997-08-20,365,1426.388,2142.59690520444,2403.55870401428,7862.16615,9893.10233
1997-08-21,365,1416.245,2127.49587989118,2386.66049212746,7750.56034,9753.01178
1997-08-22,365,1381.094,2074.85815316275,2327.66249189939,7366.25759,9269.84444
1997-08-23,365,1381.041,2074.83758322865,2327.65804178105,7365.37046,9268.87802
1997-08-24,365,1381.844,2076.10777665949,2329.10405211089,7373.64764,9279.45949
1997-08-25,365,1381.746,2076.01961979905,2329.02394998067,7372.27837,9277.88622
1997-08-26,365,1357.455,2039.6740155205,2288.29618875177,7113.39719,8952.46759
1997-08-27,365,1361.349,2045.63121536476,2295.01447679124,7154.23384,9004.13392
1997-08-28,365,1344.871,2021.00998376444,2267.43514647843,6981.28789,8786.81113
1997-08-29,365,1327.58,1995.16386156434,2238.4812858617,6801.80794,8561.2515
1997-08-30,365,1327.686,1995.38131515343,2238.74356471167,6802.45125,8562.20095
1997-08-31,365,1330.519,1999.72916253431,2243.65148898179,6831.35644,8598.81192
1997-09-01,365,1334.167,2005.31536892422,2249.95230029399,6868.83663,8646.24542
1997-09-02,365,1365.875,2053.11254937396,2303.62629018666,7195.59089,9057.9032
1997-09-03,365,1377.793,2071.16756415248,2323.92912074005,7321.43126,9216.66568
1997-09-04,365,1380.188,2074.85521460074,2328.09498777608,7346.77271,9248.79145
1997-09-05,365,1379.457,2073.81716756905,2326.94963856695,7338.68922,9238.76854
1997-09-06,365,1376.786,2069.88512671324,2322.56376880523,7310.12863,9203.02
1997-09-07,365,1374.503,2066.53149281399,2318.82539126275,7285.71279,9172.4756
1997-09-08,365,1373.949,2065.75865100413,2317.97680932077,7279.53372,9164.84615
1997-09-09,365,1385.073,2082.62305840637,2336.94543876776,7397.66273,9313.9246
1997-09-10,365,1363.934,2050.98625487618,2301.49162404288,7172.1701,9030.39134
1997-09-11,365,1340.347,2015.66473945975,2261.90281497799,6924.41872,8718.81825
1997-09-12,365,1338.139,2012.42130163604,2258.28681569001,6901.44191,8690.07026
1997-09-13,365,1332.201,2003.60732975319,2248.43202861426,6840.29952,8613.35711
1997-09-14,365,1326.913,1995.76700141786,2239.66779866552,6786.08175,8545.3488
1997-09-15,365,1324.92,1992.84117317191,2236.40725258037,6765.50688,8519.61357
1997-09-16,365,1356.525,2040.51860721956,2289.95747355656,7088.55374,8926.76349
1997-09-17,365,1357.161,2041.53632919731,2291.11951070949,7094.92017,8934.93593
1997-09-18,365,1359.061,2044.47219753014,2294.4395771275,7114.61897,8959.94235
1997-09-19,365,1368.502,2058.81335968244,2310.57820943926,7213.72305,9085.09521
1997-09-20,365,1375.702,2069.77933848071,2322.92812224475,7289.85252,9181.31121
1997-09-21,365,1381.988,2079.36762145444,2333.73078452805,7356.66946,9265.79471
1997-09-22,365,1385.633,2084.95652152619,2340.03743662058,7395.48321,9314.95238
1997-09-23,365,1384.624,2083.50095380825,2338.4237124556,7384.42634,9301.18524
1997-09-24,365,1374.34,2068.16019081063,2321.2470900398,7274.95828,9163.62918
1997-09-25,365,1371.16,2063.464123831,2316.0045724966,7241.20974,9121.34077
1997-09-26,365,1366.414,2056.43263469021,2308.14594163114,7191.14567,9058.54238
1997-09-27,365,1370.281,2062.35848987298,2314.832244445,7231.88275,9110.13161
1997-09-28,365,1373.743,2067.67116511535,2320.82822265055,7268.43026,9156.43298
1997-09-29,365,1375.807,2070.85926002111,2324.43337477506,7290.13317,9183.98293
1997-09-30,365,1377.863,2074.0348660383,2328.02434214735,7311.7022,9211.36499
1997-10-01,365,1387.917,2089.30926651043,2345.21431491819,7418.67592,9346.48658
1997-10-02,365,1389.33,2091.50755577758,2347.70499052959,7433.55066,9365.41348
1997-10-03,365,1404.683,2114.76578436342,2373.85889230992,7598.14092,9573.14882
1997-10-04,365,1403.975,2113.76177567507,2372.75136910672,7590.17001,9563.26418
1997-10-05,365,1400.161,2108.11998148706,2366.44916713254,7548.89737,9511.51164
1997-10-06,365,1396.456,2102.64029797019,2360.32858561332,7508.9006,9461.36099
1997-10-07,365,1395.801,2101.7151406959,2359.30923037985,7501.54269,9452.24553
1997-10-08,365,1395.99,2102.05968709212,2359.71558181125,7503.25921,9454.56359
1997-10-09,365,1373.938,2069.00429274934,2322.6558306285,7266.52869,9156.64692
1997-10-10,365,1371.719,2065.73930547087,2319.01452129243,7242.81171,9126.95173
1997-10-11,365,1374.375,2069.83027355564,2323.63680359125,7270.71974,9162.35276
1997-10-12,365,1377.306,2074.33851744649,2328.7288515079,7301.60569,9201.5185
1997-10-13,365,1379.167,2077.21977750188,2331.98884132825,7321.10018,9226.28762
1997-10-14,365,1378.511,2076.29217142591,2330.96670477081,7313.77135,9217.20349
1997-10-15,365,1374.305,2070.06193019446,2324.00449461953,7269.09298,9161.15062
1997-10-16,365,1369.396,2062.77845936091,2315.86161244476,7217.15302,9095.96035
1997-10-17,365,1361.007,2050.27095990577,2301.85903693876,7128.85196,8984.9826
1997-10-18,365,1363.832,2054.61905216682,2306.77085506243,7158.31967,9022.35935
1997-10-19,365,1366.054,2058.04933355862,2310.64968946518,7181.44943,9051.72574
1997-10-20,365,1368.891,2062.41652647277,2315.58320191578,7211.15079,9089.40067
1997-10-21,365,1388.27,2091.75684378849,2348.57165107735,7415.54322,9347.39529
1997-10-22,365,1386.759,2089.54924907497,2346.11462948593,7399.08642,9326.82391
1997-10-23,365,1344.46,2025.98252045362,2274.79564222161,6948.10389,8758.76291
1997-10-24,365,1344.003,2025.35244378164,2274.10670827527,6943.02694,8752.50517
1997-10-25,365,1325.787,1998.04144841722,2243.48544394102,6755.0241,8515.84542
1997-10-26,365,1292.702,1948.33616169927,2187.72323601481,6418.20043,8091.59364
1997-10-27,365,1272.066,1917.37302351094,2152.99951883095,6213.50474,7833.85276
1997-10-28,365,1256.839,1894.55117138428,2127.41411966925,6064.91602,7646.8127
1997-10-29,365,1289.223,1943.49683982143,2182.41869494717,6377.62519,8041.39445
1997-10-30,365,1252.344,1888.05792885252,2120.2129937893,6012.92123,7581.90621
1997-10-31,365,1269.604,1914.21064102282,2149.62410406602,6178.69294,7791.23783
1997-11-01,365,1284.204,1936.35613412577,2174.5355884308,6320.86571,7970.82468
1997-11-02,365,1297.281,1956.20783469609,2196.87212306802,6449.7402,8133.65355
1997-11-03,365,1305.025,1968.01497687107,2210.17324866983,6526.89421,8231.25902
1997-11-04,365,1290.394,1946.08350903485,2185.58467601748,6380.71447,8047.21625
1997-11-05,365,1298.346,1958.20630174624,2199.24097668972,6459.51852,8146.90798
1997-11-06,365,1288.469,1943.43439537862,2182.68931776904,6361.35925,8023.39392
1997-11-07,365,1252.743,1889.7022991799,2122.39077045455,6008.91018,7579.21611
1997-11-08,365,1252.521,1889.42044210666,2122.09149999583,6006.46528,7576.25454
1997-11-09,365,1254.482,1892.45475226698,2125.52393190206,6025.10302,7599.93966
1997-11-10,365,1255.712,1894.37363326256,2127.70031790533,6036.66565,7614.67484
1997-11-11,365,1249.421,1884.9976613944,2117.20415752306,5976.24773,7538.71286
1997-11-12,365,1228.861,1854.11410926063,2082.55887367505,5779.76989,7291.17067
1997-11-13,365,1244.511,1877.85475177722,2109.26625892457,5927.15258,7477.38486
1997-11-14,365,1253.113,1890.96122812302,2124.02841400564,6009.24749,7581.23855
1997-11-15,365,1265.447,1909.70435617331,2145.1233656245,6127.72145,7731.00254
1997-11-16,365,1282.659,1935.81225527288,2174.49275604173,6294.60204,7941.85634
1997-11-17,365,1293.006,1951.56049886988,2192.22480885351,6396.33357,8070.51825
1997-11-18,365,1285.757,1940.73899937066,2180.10574593718,6324.70533,7980.41295
1997-11-19,365,1279.571,1931.51656736776,2169.78119324361,6263.91235,7903.96407
1997-11-20,365,1295.954,1956.38194449546,2197.75714035395,6424.51634,8106.934
1997-11-21,365,1323.761,1998.49594600882,2245.11168406385,6700.42101,8455.42106
1997-11-22,365,1317.985,1989.89134666951,2235.48079356735,6642.00408,8381.96987
1997-11-23,365,1306.411,1972.54672925804,2216.03572332502,6525.50121,8235.2492
1997-11-24,365,1296.033,1957.00271572106,2198.61211934105,6421.95494,8104.86464
1997-11-25,365,1290.814,1949.23217823358,2189.91630996187,6370.26631,8039.87954
1997-11-26,365,1301.012,1964.76492728283,2207.40944704498,6471.10931,8167.46427
1997-11-27,365,1313.551,1983.83546011759,2228.87848673726,6596.01597,8325.43469
1997-11-28,365,1315.15,1986.32344262335,2231.69708044423,6611.68431,8345.38723
1997-11-29,365,1323.231,1998.66172988248,2245.60203147903,6692.9838,8448.32193
1997-11-30,365,1336.977,2019.56176245154,2269.12841650883,6832.18746,8624.36691
1997-12-01,365,1345.004,2031.82119829661,2282.94575583869,6914.38672,8728.45494
1997-12-02,365,1342.963,2028.81211079358,2279.58814154714,6893.14727,8701.82102
1997-12-03,365,1344.736,2031.56652292201,2282.70767450722,6911.11546,8724.69327
1997-12-04,365,1345.099,2032.17407061854,2283.4096806762,6914.5001,8729.11206
1997-12-05,365,1353.704,2045.31164674567,2298.21494627873,7003.15181,8841.36214
1997-12-06,365,1356.782,2050.05840392004,2303.58012020882,7034.8968,8881.68212
1997-12-07,365,1360.988,2056.52495451351,2310.88248628112,7078.51247,8937.02644
1997-12-08,365,1363.978,2061.13751735588,2316.09691245227,7109.49163,8976.38074
1997-12-09,365,1362.746,2059.34156620458,2314.09908744761,7096.32134,8959.91118
1997-12-10,365,1351.238,2042.08314661221,2294.74719155813,6976.60653,8809.07822
1997-12-11,365,1324.108,2001.23493068667,2248.8928939954,6696.73666,8456.06695
1997-12-12,365,1313.025,1984.61222001014,2230.25329517357,6584.75776,8314.97169
1997-12-13,365,1315.212,1988.00038201306,2234.08735026047,6606.5234,8342.65525
1997-12-14,365,1320.44,1996.02241143297,2243.14111603405,6659.12126,8409.36292
1997-12-15,365,1326.987,2006.04707086587,2254.44803235236,6725.28458,8493.22445
1997-12-16,365,1340.341,2026.37334920157,2277.33554726721,6860.84253,8664.75191
1997-12-17,365,1339.325,2024.89843595037,2275.69734745133,6850.11618,8651.35451
1997-12-18,365,1333.739,2016.56883703959,2266.37156819389,6793.02719,8579.52274
1997-12-19,365,1310.376,1981.39057652138,2226.88177426218,6555.30373,8279.63062
1997-12-20,365,1310.642,1981.85119611718,2227.4180135228,6557.65894,8282.7425
1997-12-21,365,1312.789,1985.17813807813,2231.18364804014,6578.98565,8309.87604
1997-12-22,365,1313.067,1985.65516464518,2231.73824403893,6581.4579,8313.13651
1997-12-23,365,1303.98,1972.03982731051,2216.47405998203,6490.52505,8198.56668
1997-12-24,365,1297.355,1962.13907724255,2205.38297440348,6424.6855,8115.67033
1997-12-25,365,1297.644,1962.63398006186,2205.95731780242,6427.26001,8119.05725
1997-12-26,365,1301.367,1968.367849193,2212.43557758364,6464.14604,8165.89915
1997-12-27,365,1306.606,1976.410448547,2221.51381900812,6516.29303,8232.05704
1997-12-28,365,1314.213,1988.04837852597,2234.63666174372,6592.34745,8328.44748
1997-12-29,365,1324.133,2003.18956418677,2251.69897174453,6692.06457,8454.74675
1997-12-30,365,1352.839,2046.75643973622,2300.716747186,6982.24599,8821.70571
1997-12-31,365,1350.075,2042.65910476708,2296.13729727625,6953.39465,8785.4555
1998-01-01,365,1354.95,2050.15439694585,2304.60086610428,7003.61786,8849.20422
1998-01-02,365,1362.829,2062.21156177225,2318.19792457606,7085.23536,8952.66332
1998-01-03,365,1366.205,2067.42016294326,2324.08626554412,7120.25666,8997.17009
1998-01-04,365,1368.839,2071.49717285846,2328.69909134146,7147.56549,9031.90685
1998-01-05,365,1371.996,2076.37322676148,2334.21250983893,7180.43711,9073.69382
1998-01-06,365,1369.404,2072.5325262083,2329.92064882726,7153.09481,9039.34322
1998-01-07,365,1368.716,2071.5525157764,2328.83843567215,7145.55291,9029.96186
1998-01-08,365,1358.134,2055.6693432069,2311.02377753858,7035.20642,8890.83379
1998-01-09,365,1325.11,2005.84210616535,2255.05714230088,6693.3976,8459.25423
1998-01-10,365,1319.898,1998.06495691333,2246.34798256666,6640.77439,8393.00551
1998-01-11,365,1315.455,1991.44339717359,2238.93575419771,6596.04622,8336.71599
1998-01-12,365,1312.789,1987.48980686301,2234.516230416,6569.14802,8302.90964
1998-01-13,365,1331.625,2016.14543922931,2266.77847589009,6757.86992,8541.77379
1998-01-14,365,1349.935,2044.00863937232,2298.15069769512,6943.93253,8777.29479
1998-01-15,365,1343.142,2033.84586752473,2286.76228858461,6874.13795,8689.36062
1998-01-16,365,1372.38,2078.26149773608,2336.74768663379,7173.63887,9068.30304
1998-01-17,365,1377.909,2086.75981908253,2346.34353244832,7231.53838,9141.80866
1998-01-18,365,1382.34,2093.58536400213,2354.05530940838,7278.0732,9200.92729
1998-01-19,365,1386.132,2099.43726537419,2360.67041032872,7317.98439,9251.65713
1998-01-20,365,1398.103,2117.7112030228,2381.26416736895,7444.59856,9412.08757
1998-01-21,365,1391.695,2108.12904205327,2370.52770059604,7376.42964,9326.20378
1998-01-22,365,1367.272,2071.28682079424,2329.14799702955,7117.81618,8999.61308
1998-01-23,365,1363.236,2065.27378827171,2322.41774929702,7075.73542,8946.65067
1998-01-24,365,1360.397,2061.05964546249,2317.7056302341,7046.10944,8909.39769
1998-01-25,365,1358.297,2057.95383029315,2314.23704111631,7024.12725,8881.78522
1998-01-26,365,1358.824,2058.81433920311,2315.22441112418,7029.25754,8888.42408
1998-01-27,365,1377.088,2086.62978771338,2346.55046295137,7218.45464,9128.01794
1998-01-28,365,1400.909,2122.87058328007,2387.35331992735,7468.43834,9444.50226
1998-01-29,365,1407.112,2132.40303357552,2398.11593114554,7534.67222,9528.59737
1998-01-30,365,1412.437,2140.59868303446,2407.37356796582,7591.59916,9600.9121
1998-01-31,365,1423.428,2157.40138063439,2426.31660923233,7709.82597,9750.80209
1998-02-01,365,1434.918,2174.96418627545,2446.11574201551,7834.4738,9908.82529
1998-02-02,365,1445.498,2191.14709217045,2464.36317415816,7950.21158,10055.58924
1998-02-03,365,1446.404,2192.58968123949,2466.00777101916,7959.82151,10067.92521
1998-02-04,365,1442.165,2186.27079338726,2458.93430790925,7913.08639,10009.08421
1998-02-05,365,1436.865,2178.35528684038,2450.06800337097,7854.93474,9935.82671
1998-02-06,365,1443.134,2187.9947497692,2460.95327097605,7923.6077,10023.0447
1998-02-07,365,1445.999,2192.43516185355,2465.97940151471,7954.91621,10062.90743
1998-02-08,365,1451.984,2201.64363568688,2476.37988435255,8020.88329,10146.70671
1998-02-09,365,1454.798,2206.00789003901,2481.32035011306,8051.81954,10186.10135
1998-02-10,365,1462.955,2218.52224613885,2495.44307881438,8142.3026,10300.9508
1998-02-11,365,1472.401,2232.99515382148,2511.77028489101,8247.65927,10434.63242
1998-02-12,365,1465.054,2221.98754539466,2499.42955045461,8165.45342,10330.9701
1998-02-13,365,1461.492,2216.68368583833,2493.49448324391,8125.58921,10280.78935
1998-02-14,365,1460.592,2215.38631070885,2492.05570435639,8115.19807,10267.81473
1998-02-15,365,1458.839,2212.80111077644,2489.17147140382,8095.38031,10242.93476
1998-02-16,365,1458.159,2211.83432387361,2488.10427739813,8087.43193,10233.04626
1998-02-17,365,1465.225,2222.69500419969,2500.36685663109,8165.98195,10332.80894
1998-02-18,365,1479.084,2243.87052695763,2524.23701330307,8320.70015,10528.9861
1998-02-19,365,1468.998,2228.71195480492,2507.22782659001,8207.3818,10385.95845
1998-02-20,365,1474.099,2236.57824043804,2516.1186067792,8264.43584,10458.49809
1998-02-21,365,1477.063,2241.17341678849,2521.3205169925,8297.50453,10500.61739
1998-02-22,365,1479.195,2244.49546114609,2525.08615150984,8321.20588,10530.84836
1998-02-23,365,1480.148,2246.01273866633,2526.81613501659,8331.5541,10544.135
1998-02-24,365,1455.915,2209.40119452546,2485.67812850273,8059.02693,10199.6585
1998-02-25,365,1474.632,2237.95838506427,2517.85609986066,8266.47308,10462.61384
1998-02-26,365,1494.198,2267.80854288954,2551.4900943147,8485.89363,10740.74632
1998-02-27,365,1497.2,2272.46493928196,2556.76181575954,8519.61344,10783.70479
1998-02-28,365,1499.031,2275.32783332476,2560.00984588684,8540.00124,10809.7391
1998-03-01,365,1500.429,2277.52661235225,2562.50886547014,8555.52522,10829.60002
1998-03-02,365,1501.371,2279.02748290124,2564.22077037111,8565.87169,10842.89172
1998-03-03,365,1509.566,2291.61677233246,2578.43305770413,8659.57527,10961.90907
1998-03-04,365,1496.707,2272.24430225069,2556.68226989412,8512.22552,10775.77597
1998-03-05,365,1473.315,2236.89266657361,2516.95634155771,8246.43508,10439.73736
1998-03-06,365,1515.303,2300.7939015043,2588.90863628905,8716.69153,11035.48666
1998-03-07,365,1515.06,2300.49073985645,2588.58822776818,8713.44808,11031.55837
1998-03-08,365,1514.417,2299.5805202724,2587.5855604785,8705.60545,11021.80987
1998-03-09,365,1514.245,2299.38461613809,2587.38586141775,8703.17374,11018.90901
1998-03-10,365,1526.273,2317.80597164777,2608.1648546341,8841.67793,11194.69313
1998-03-11,365,1531.615,2326.05157666096,2617.4861837732,8903.62937,11273.50036
1998-03-12,365,1527.765,2320.30987136445,2611.05798782336,8858.7128,11216.91166
1998-03-13,365,1534.416,2330.55639222946,2622.63469256636,8935.99934,11315.1697
1998-03-14,365,1534.209,2330.30759397889,2622.37575130514,8933.12957,11311.71837
1998-03-15,365,1534.013,2330.0764271004,2622.13683557647,8930.39409,11308.437
1998-03-16,365,1534.859,2331.43404275118,2623.68797995222,8939.83878,11320.59679
1998-03-17,365,1543.032,2344.00104808712,2637.87912922309,9035.25026,11441.83823
1998-03-18,365,1540.721,2340.57492965817,2634.05008051933,9007.86216,11407.3874
1998-03-19,365,1552.429,2358.52097276198,2654.29728459341,9145.02813,11581.53243
1998-03-20,365,1565.526,2378.57910731384,2676.92224252589,9299.5918,11777.72675
1998-03-21,365,1564.414,2376.96118404459,2675.12439471437,9285.93903,11760.63683
1998-03-22,365,1562.86,2374.67669695834,2672.57753635886,9267.08711,11736.97351
1998-03-23,365,1561.679,2372.95494449791,2670.66259480838,9252.64614,11718.88569
1998-03-24,365,1570.125,2385.94461300363,2685.33185366898,9352.93784,11846.34664
1998-03-25,365,1577.949,2397.98830942079,2698.93614358307,9446.34081,11965.08474
1998-03-26,365,1573.48,2391.31263116394,2691.45855410092,9392.70745,11897.46848
1998-03-27,365,1565.377,2379.14184193965,2677.80420035545,9296.00263,11775.36764
1998-03-28,365,1562.341,2374.62478236275,2672.75025657714,9259.63339,11729.56191
1998-03-29,365,1560.602,2372.06015236444,2669.88855234869,9238.58278,11703.11409
1998-03-30,365,1560.464,2371.91738722656,2669.749208018,9236.43262,11700.57928
1998-03-31,365,1578.601,2399.65080088059,2701.01824270389,9451.28752,11973.21894
1998-04-01,365,1590.4,2417.74915944882,2721.44178271741,9592.8251,12152.98566
1998-04-02,365,1596.738,2427.52991823451,2732.497823614,9669.39036,12250.40419
1998-04-03,365,1603.081,2437.31949270624,2743.56415540926,9746.32649,12348.29881
1998-04-04,365,1603.328,2437.76615413248,2744.0895475064,9748.8404,12351.68705
1998-04-05,365,1600.809,2434.02487492745,2739.90671439419,9717.86052,12312.69079
1998-04-06,365,1600.875,2434.19555640447,2740.12115447195,9718.16943,12313.28242
1998-04-07,365,1593.573,2423.23496496989,2727.82686814577,9629.59889,12201.4536
1998-04-08,365,1584.075,2408.94302373134,2711.78446964324,9514.96543,12056.61841
1998-04-09,365,1592.045,2421.21911142782,2725.65381973127,9610.9202,12178.64815
