date,days,north_america_us_price,north_america_us_ndtr_l1,north_america_us_gdtr_l1,north_america_us_ndtr_l2,north_america_us_gdtr_l2
2004-08-09,366,1305.965,1864.26110613504,2163.40927893841,2477.84126,3336.62037
2004-08-10,366,1322.524,1887.91920492507,2190.87378671214,2540.59656,3421.15683
2004-08-11,366,1317.654,1881.68307577766,2183.99253491539,2523.67025,3399.47447
2004-08-12,366,1302.13,1859.57651156773,2158.36197007759,2464.23064,3319.49317
2004-08-13,366,1304.989,1863.82138522472,2163.36926367718,2475.34428,3334.71127
2004-08-14,366,1310.225,1871.34492121474,2172.12421660031,2495.19109,3361.51693
2004-08-15,366,1317.198,1881.24629917227,2183.58947301431,2521.45712,3396.81718
2004-08-16,366,1322.454,1888.79586981729,2192.37279777339,2541.55835,3423.96039
2004-08-17,366,1325.58,1893.37887445233,2197.75049274512,2553.77065,3440.59411
2004-08-18,366,1341.394,1916.18730922407,2224.3345769916,2615.16294,3523.64698
2004-08-19,366,1337.724,1910.96629577301,2218.28448518285,2600.76552,3504.28139
2004-08-20,366,1346.888,1924.0580906038,2233.48168825278,2636.25497,3552.10003
2004-08-21,366,1345.748,1922.5377337023,2231.76199133295,2631.94114,3546.43121
2004-08-22,366,1343.958,1919.90796726633,2228.68960678516,2624.59353,3536.46818
2004-08-23,366,1342.889,1918.4714355632,2227.05810395253,2620.51828,3531.09152
2004-08-24,366,1343.719,1919.68084495313,2228.47369868107,2623.67482,3535.38184
2004-08-25,366,1354.366,1934.96396345745,2246.25115877789,2665.29998,3591.5855
2004-08-26,366,1354.058,1934.53684904138,2245.76121949361,2663.97048,3589.81278
2004-08-27,366,1357.423,1939.50468270017,2251.60734131444,2677.50188,3608.2997
2004-08-28,366,1354.975,1936.04741441716,2247.61324516433,2667.80494,3595.2943
2004-08-29,366,1349.13,1927.73765771337,2237.9882832155,2644.75303,3564.29877
2004-08-30,366,1346.636,1924.22453132486,2233.93274714926,2634.96243,3551.17736
2004-08-31,366,1353.425,1933.97116209281,2245.2697816748,2661.50468,3587.01759
2004-09-01,366,1356.655,1939.01671931545,2251.34120408818,2675.24075,3606.21311
2004-09-02,366,1371.047,1959.5970988782,2275.24162615451,2731.87931,3682.57794
2004-09-03,366,1364.868,1950.78266396298,2265.01537565408,2707.15141,3649.27053
2004-09-04,366,1364.878,1950.51381164315,2264.59112735882,2706.25514,3647.70117
2004-09-05,366,1364.943,1950.64071346823,2264.75039211131,2706.45726,3648.01202
2004-09-06,366,1365.043,1951.03203213568,2265.30491886125,2707.39311,3649.59623
2004-09-07,366,1374.623,1964.76558653788,2281.27066950949,2745.35393,3700.83225
2004-09-08,366,1368.558,1956.33359933518,2271.59762905502,2721.63556,3669.23952
2004-09-09,366,1371.544,1960.60761172059,2276.56321448826,2733.37588,3685.07662
2004-09-10,366,1377.671,1969.3743899792,2286.74638995819,2757.66871,3717.83937
2004-09-11,366,1378.815,1971.22035505274,2288.98136957906,2762.68556,3724.90062
2004-09-12,366,1379.625,1972.36601681723,2290.33018860531,2765.74372,3729.08403
2004-09-13,366,1380.777,1974.21056679848,2292.55645916979,2770.76115,3736.12381
2004-09-14,366,1383.596,1978.25250404766,2297.25539950523,2781.95914,3751.24036
2004-09-15,366,1373.44,1963.77492302773,2280.46398767565,2741.07927,3696.18502
2004-09-16,366,1378.099,1970.46834001077,2288.25316330296,2759.60321,3721.21644
2004-09-17,366,1383.366,1978.0135969067,2297.0221171785,2780.57666,3749.52058
2004-09-18,366,1381.667,1975.65130573837,2294.30588851969,2773.77338,3740.43486
2004-09-19,366,1378.623,1971.16434478678,2289.04121691037,2761.01283,3723.05116
2004-09-20,366,1376.854,1968.70184073836,2286.20858534891,2753.94923,3713.61412
2004-09-21,366,1386.691,1982.79353521933,2302.58497208117,2793.20478,3766.58806
2004-09-22,366,1368.465,1956.75977796441,2272.36597599272,2719.67838,3667.48339
2004-09-23,366,1362.352,1948.29961825223,2262.68069646117,2695.98647,3635.98491
2004-09-24,366,1364.421,1951.28271649638,2266.1547133457,2704.0722,3646.92058
2004-09-25,366,1362.412,1948.42554625035,2262.84255700153,2695.98271,3636.03
2004-09-26,366,1358.062,1942.16536814197,2255.55769154203,2678.48856,3612.38936
2004-09-27,366,1355.968,1939.20227139051,2252.12903824492,2670.14662,3601.17915
2004-09-28,366,1364.097,1951.08451988695,2266.05368452964,2702.70314,3645.48722
2004-09-29,366,1370.22,1959.98857731414,2276.46806695001,2727.20099,3678.76526
2004-09-30,366,1370.445,1960.32581815349,2276.86700944861,2727.95403,3679.80447
2004-10-01,366,1391.245,1990.11964301025,2311.48852445449,2810.69557,3791.47078
2004-10-02,366,1392.93,1992.71763834182,2314.5881835849,2817.849,3801.3898
2004-10-03,366,1394.516,1995.06629593277,2317.34861587763,2824.30588,3810.20685
2004-10-04,366,1395.498,1996.36738960892,2318.82639038455,2827.8107,3814.82497
2004-10-05,366,1395.045,1995.72129346435,2318.07687231389,2825.80426,3812.12129
2004-10-06,366,1404.483,2009.66040904232,2334.48530511323,2865.10119,3865.85083
2004-10-07,366,1390.681,1989.9995047177,2311.69035636594,2808.86074,3790.11118
2004-10-08,366,1381.293,1976.58194194637,2296.11232488229,2770.80991,3738.79561
2004-10-09,366,1382.048,1977.56915141404,2297.22256341576,2773.40667,3742.18048
2004-10-10,366,1383.081,1979.25314167607,2299.25696512898,2777.95886,3748.5776
2004-10-11,366,1383.806,1980.1783837957,2300.29017020907,2780.38462,3751.71519
2004-10-12,366,1380.458,1975.38764209029,2294.72511452973,2766.75426,3733.32352
2004-10-13,366,1370.352,1961.08713019967,2278.19220304328,2726.523,3679.29576
2004-10-14,366,1359.298,1945.27801580323,2259.83207008126,2682.39105,3619.75916
2004-10-15,366,1364.87,1953.25794188216,2269.10499554358,2704.22705,3649.23425
2004-10-16,366,1367.96,1957.77964106717,2274.39806406894,2716.57454,3666.02594
2004-10-17,366,1370.305,1961.16278438125,2278.3400563612,2725.7897,3678.49959
2004-10-18,366,1371.753,1963.10709836923,2280.54678327648,2731.02471,3685.39629
2004-10-19,366,1358.87,1944.67024127095,2259.1286366502,2679.55763,3615.94375
2004-10-20,366,1360.605,1947.24568642209,2262.16609092217,2686.48745,3625.44106
2004-10-21,366,1364.366,1952.6813830686,2268.50753170357,2701.31651,3645.53845
2004-10-22,366,1351.298,1934.01865137292,2246.84231497879,2649.51344,3575.67954
2004-10-23,366,1350.985,1933.42787316421,2246.09626422863,2647.73051,3573.0833
2004-10-24,366,1350.71,1933.0490544787,2245.66294321589,2646.52882,3571.48314
2004-10-25,366,1350.46,1932.82000733566,2245.44978765013,2645.73468,3570.57982
2004-10-26,366,1369.537,1960.55485008048,2277.88549879412,2721.50017,3673.51312
2004-10-27,366,1386.457,1984.52371378952,2305.60777331875,2787.87141,3762.69499
2004-10-28,366,1388.807,1988.33156738437,2310.25199519842,2798.39184,3777.61304
2004-10-29,366,1392.978,1994.30909221905,2317.20024841815,2815.03862,3800.09452
2004-10-30,366,1393.11,1994.78384807569,2317.81020213601,2816.19899,3801.85225
2004-10-31,366,1393.172,1994.76009582762,2317.74611000184,2815.95195,3801.39903
2004-11-01,366,1393.078,1994.45408592303,2317.36940726062,2814.90494,3799.91626
2004-11-02,366,1392.671,1993.87013211104,2316.69090969511,2813.08055,3797.45347
2004-11-03,366,1408.495,2016.8277602155,2343.51327347346,2877.68559,3885.14991
2004-11-04,366,1430.398,2048.24847712104,2380.05176527682,2967.16777,4006.05307
2004-11-05,366,1435.841,2056.06778261657,2389.15064128187,2989.63525,4036.43041
2004-11-06,366,1435.494,2055.78150031585,2388.78039666021,2988.6141,4034.92472
2004-11-07,366,1434.971,2054.96193363689,2387.81747222303,2986.04265,4031.41718
2004-11-08,366,1434.229,2053.89089897086,2386.68612253561,2982.73838,4027.33827
2004-11-09,366,1432.892,2052.51873875106,2385.36196349407,2978.56236,4022.61207
2004-11-10,366,1431.424,2050.70340357846,2383.39420581275,2973.09269,4015.70396
2004-11-11,366,1444.053,2068.79542703035,2404.42134778447,3025.35146,4086.28897
2004-11-12,366,1457.368,2088.07455314847,2426.92701039538,3081.52567,4162.49843
2004-11-13,366,1457.188,2088.04212014605,2426.9855096726,3081.21365,4162.40692
2004-11-14,366,1456.975,2087.80673551978,2426.74456538266,3080.30268,4161.28829
2004-11-15,366,1456.714,2087.27305552434,2426.06254406648,3078.50835,4158.65265
2004-11-16,366,1448.057,2075.0001654745,2411.86213607634,3042.09318,4109.68183
2004-11-17,366,1456.305,2086.97612959933,2425.85969014193,3076.99732,4157.09888
2004-11-18,366,1457.114,2088.15557098632,2427.24076841591,3080.26176,4161.54389
2004-11-19,366,1442.182,2066.79986539886,2402.43893079874,3017.04399,4076.20889
2004-11-20,366,1444.735,2070.43236166959,2406.65071573834,3027.43989,4090.21835
2004-11-21,366,1449.032,2076.65800696119,2413.91536038658,3045.43647,4114.62783
2004-11-22,366,1451.475,2080.15334579172,2417.97707869156,3055.47542,4128.18691
2004-11-23,366,1450.791,2079.21215725571,2416.90180178401,3052.49766,4124.22779
2004-11-24,366,1456.963,2088.13072318292,2427.30440910871,3078.47015,4159.44055
2004-11-25,366,1457.555,2088.98070673818,2428.29299046362,3080.76028,4162.53667
2004-11-26,366,1458.772,2090.91235336772,2430.62983281308,3086.24233,4170.25718
2004-11-27,366,1458.121,2090.16440861809,2429.83757202292,3083.81858,4167.24702
2004-11-28,366,1456.243,2087.57339745172,2426.87481248725,3075.95743,4156.79321
2004-11-29,366,1453.944,2084.21660072159,2422.95783130075,3065.84847,4143.08215
2004-11-30,366,1447.634,2075.20788732883,2412.50167174382,3039.12993,4107.0328
2004-12-01,366,1468.659,2105.81559567131,2448.31600770335,3128.56458,4228.68263
2004-12-02,366,1466.725,2103.05428651617,2445.1112379745,3120.14185,4217.31769
2004-12-03,366,1467.057,2103.53729707786,2445.67602247551,3121.35947,4218.97456
2004-12-04,366,1466.777,2103.3434066095,2445.51066326455,3120.56838,4218.11252
2004-12-05,366,1466.367,2102.75515426446,2444.84829845792,3118.60726,4215.53611
2004-12-06,366,1465.944,2102.02532421781,2443.95944802515,3116.22183,4212.17271
2004-12-07,366,1449.11,2077.90365336508,2415.92258783748,3044.4856,4115.23725
2004-12-08,366,1454.966,2086.63339576731,2426.23649947348,3069.85388,4150.08657
2004-12-09,366,1462.596,2097.63282448085,2439.05413001449,3102.00059,4193.64107
2004-12-10,366,1460.686,2094.89742825235,2435.87464100223,3093.68666,4182.40525
2004-12-11,366,1463.258,2098.65233761455,2440.2737427593,3104.55389,4197.21023
2004-12-12,366,1467.908,2105.37511395868,2448.11632640841,3124.22016,4223.88569
2004-12-13,366,1472.947,2112.6501414826,2456.59788142328,3145.57841,4252.83824
2004-12-14,366,1478.775,2121.01303261963,2466.32392861834,3170.24215,4286.18944
2004-12-15,366,1483.264,2127.56443824374,2473.99721548456,3189.57906,4312.52522
2004-12-16,366,1479.389,2122.09229916664,2467.6767792668,3172.92694,4290.15942
2004-12-17,366,1469.715,2108.22319261711,2451.5529300896,3131.21217,4233.7697
2004-12-18,366,1470.063,2108.5337521195,2451.83806547342,3131.89693,4234.43308
2004-12-19,366,1470.481,2109.16822320479,2452.59086276402,3133.54395,4236.71179
2004-12-20,366,1470.947,2110.02417145015,2453.66450319661,3135.84678,4240.09594
2004-12-21,366,1484.32,2129.27116888678,2476.07696197516,3192.8163,4317.23328
2004-12-22,366,1488.874,2136.33466293681,2484.55406527654,3213.75537,4346.4641
2004-12-23,366,1489.731,2137.59229197706,2486.02772038098,3217.28548,4351.27702
2004-12-24,366,1490.695,2138.9763967931,2487.63782990881,3221.2041,4356.5782
2004-12-25,366,1489.234,2136.91912648635,2485.25930447306,3214.75968,4347.91167
2004-12-26,366,1486.652,2133.11544969617,2480.79833643856,3203.06765,4331.96804
2004-12-27,366,1485.099,2130.94789348676,2478.30082485235,3196.314,4322.91562
2004-12-28,366,1495.314,2145.61532511479,2495.3646815473,3240.07125,4382.11539
2004-12-29,366,1494.992,2145.43583663414,2495.29438209433,3239.28314,4381.53576
2004-12-30,366,1496.25,2147.35118687823,2497.57254960604,3244.82008,4389.20243
2004-12-31,366,1494.724,2145.16174999443,2495.02603155136,3237.97993,4379.94991
2005-01-01,365,1492.015,2141.2898748853,2490.52970687975,3226.06792,4363.86146
2005-01-02,365,1487.546,2134.90924655541,2483.12236913922,3206.61929,4337.60247
2005-01-03,365,1481.742,2126.53543790526,2473.36467088827,3181.21345,4303.17273
2005-01-04,365,1463.775,2100.9134344678,2443.64513197293,3104.3106,4199.4305
2005-01-05,365,1457.179,2091.58166159072,2432.85796557321,3076.49541,4162.03291
2005-01-06,365,1461.763,2098.48924442364,2441.05618469971,3096.58027,4189.76427
2005-01-07,365,1459.511,2095.26484251126,2437.30974175986,3086.82778,4176.58371
2005-01-08,365,1460.943,2097.26589713542,2439.61801790279,3092.4881,4184.17568
2005-01-09,365,1463.722,2101.39756340888,2444.47914481957,3104.43649,4200.53072
2005-01-10,365,1465.248,2103.5188552299,2446.92010083445,3110.46535,4208.59658
2005-01-11,365,1456.931,2091.67365780588,2433.18836422415,3075.19691,4161.03919
2005-01-12,365,1463.935,2101.91237550707,2445.18954424172,3105.06732,4201.76714
2005-01-13,365,1451.755,2084.42478666533,2424.84594093078,3053.15857,4131.52437
2005-01-14,365,1459.667,2095.78940048702,2438.06924797079,3086.21382,4176.26371
2005-01-15,365,1459.71,2095.92394076728,2438.25508506378,3086.37014,4176.57571
2005-01-16,365,1459.719,2095.80268409533,2438.0593162607,3085.77309,4175.58034
2005-01-17,365,1459.761,2095.92401684751,2438.22585423523,3085.8905,4175.82618
2005-01-18,365,1473.14,2115.15381254394,2460.6061728964,3142.2741,4252.15855
2005-01-19,365,1459.276,2095.3313898892,2437.58790488256,3083.14201,4172.28418
2005-01-20,365,1448.52,2079.91513858889,2419.66744446252,3037.53771,4110.61748
2005-01-21,365,1440.205,2067.98642028743,2405.79539736716,3002.46233,4063.16864
2005-01-22,365,1438.136,2064.84165155269,2402.06726288277,2993.09975,4050.26315
2005-01-23,365,1436.433,2062.37312955801,2399.18893542288,2985.71302,4040.24499
2005-01-24,365,1435.65,2061.4874035103,2398.250865341,2982.91882,4036.7748
2005-01-25,365,1439.934,2067.63944117853,2405.40789138321,3000.49061,4060.55462
2005-01-26,365,1447.91,2079.13490538929,2418.80251415222,3033.61774,4105.45727
2005-01-27,365,1447.547,2078.74985573286,2418.42219988005,3032.24996,4103.83584
2005-01-28,365,1443.087,2072.44180794322,2411.13109575165,3013.59549,4078.75081
2005-01-29,365,1444.75,2074.7740626364,2413.8221816343,3020.12832,4087.51716
2005-01-30,365,1449.463,2081.5448760383,2421.70005295031,3039.58958,4113.85857
2005-01-31,365,1455.159,2089.77932092155,2431.3019976594,3063.3846,4146.13767
2005-02-01,365,1464.837,2103.68251141451,2447.47998218061,3103.89829,4200.98
2005-02-02,365,1469.639,2110.79172968329,2455.85467099173,3124.63572,4229.4029
2005-02-03,365,1465.117,2104.74928558761,2449.04953722557,3106.48625,4205.61172
2005-02-04,365,1481.161,2127.81166856195,2475.89122520247,3174.30348,4297.4468
2005-02-05,365,1480.543,2126.99762530775,2474.97509391705,3171.60877,4293.90652
2005-02-06,365,1479.788,2125.7834304713,2473.51552127527,3167.72207,4288.48233
2005-02-07,365,1479.195,2125.03116436457,2472.67785927758,3165.21562,4285.21966
2005-02-08,365,1480.555,2127.29206340922,2475.46167247114,3171.68826,4294.51307
2005-02-09,365,1468.524,2110.38318645157,2455.97343769153,3121.00283,4226.53683
2005-02-10,365,1475.731,2120.80106548842,2468.12799491376,3151.55497,4268.01686
2005-02-11,365,1486.008,2135.85298377916,2485.78492643543,3196.02677,4328.7271
2005-02-12,365,1486.598,2136.82980068729,2486.9774213481,3198.68329,4332.51889
2005-02-13,365,1487.072,2137.39766353046,2487.6020782605,3200.11632,4334.33356
2005-02-14,365,1487.671,2138.40244753146,2488.83101452356,3202.85698,4338.25302
2005-02-15,365,1491.847,2144.53401961759,2496.03011866325,3220.95443,4362.98459
2005-02-16,365,1492.18,2145.16616264782,2496.84253129445,3222.58614,4365.46285
2005-02-17,365,1481.62,2130.04612972638,2479.27343646888,3176.8888,4303.66298
2005-02-18,365,1483.205,2132.35576576692,2481.97373300942,3183.51216,4312.67713
2005-02-19,365,1483.229,2132.61950549524,2482.3607185818,3184.03299,4313.66072
2005-02-20,365,1483.192,2132.49239825353,2482.19436243782,3183.38673,4312.72122
2005-02-21,365,1483.149,2132.29164534835,2481.90573465342,3182.52069,4311.35699
2005-02-22,365,1462.43,2102.52069020898,2447.26134661825,3093.38047,4190.62615
2005-02-23,365,1469.7,2113.07957634571,2459.604556172,3124.18964,4232.54519
2005-02-24,365,1480.295,2128.78026880515,2478.11296881324,3170.35148,4295.88543
2005-02-25,365,1495.083,2150.20252177055,2503.12783032576,3233.8908,4382.25011
2005-02-26,365,1492.516,2146.5587199775,2498.90577509505,3222.65674,4367.09624
2005-02-27,365,1488.183,2140.2525970177,2491.5358317478,3203.44921,4340.96735
2005-02-28,365,1485.723,2136.76479013002,2487.49620271975,3192.73915,4326.52616
2005-03-01,365,1493.164,2147.49946724818,2500.00717917175,3224.56157,4369.69888
2005-03-02,365,1493.578,2148.59790601337,2501.53673149553,3227.59281,4374.68337
2005-03-03,365,1493.89,2149.05546773784,2502.07388402283,3228.69713,4376.19566
2005-03-04,365,1509.337,2171.28167571882,2527.95356298532,3295.21196,4466.35881
2005-03-05,365,1510.871,2173.67286976685,2530.81531878501,3302.19475,4476.09813
2005-03-06,365,1512.253,2175.74190968531,2533.25732189306,3308.20551,4484.36245
2005-03-07,365,1513.132,2176.80155514078,2534.41029060598,3311.15077,4488.06877
2005-03-08,365,1507.76,2169.21679738899,2525.64889210332,3287.80074,4456.66497
2005-03-09,365,1492.566,2147.50687746267,2500.44493935794,3221.7164,4367.34498
2005-03-10,365,1494.321,2150.08379857029,2503.47092576517,3229.17751,4377.54848
2005-03-11,365,1483.999,2135.65708479271,2486.8820606292,3185.57249,4319.16748
2005-03-12,365,1486.368,2139.01024488781,2490.76325254727,3195.30888,4332.28723
2005-03-13,365,1490.512,2145.12680634439,2497.95253156719,3213.31537,4356.93355
2005-03-14,365,1492.882,2148.48845699325,2501.84709743578,3223.1104,4370.14485
2005-03-15,365,1482.486,2133.53651573389,2484.44067825304,3177.97049,4308.95687
2005-03-16,365,1470.755,2116.75752294637,2464.95382914763,3127.71337,4240.99375
2005-03-17,365,1473.875,2121.26284205767,2470.20725861289,3140.75089,4258.69597
2005-03-18,365,1472.747,2119.64182340272,2468.32087323809,3135.67128,4251.81272
2005-03-19,365,1471.079,2117.2648031017,2465.56203353018,3128.35945,4241.92993
2005-03-20,365,1468.621,2113.77348891538,2461.51450427819,3117.76394,4227.62519
2005-03-21,365,1465.503,2109.21540816397,2456.17932630527,3104.03958,4208.92167
2005-03-22,365,1452.062,2089.92178876187,2433.73626983403,3046.97456,4131.62781
2005-03-23,365,1451.03,2088.48995120899,2432.09205767289,3042.5259,4125.67422
2005-03-24,365,1450.068,2087.10552685598,2430.48006713936,3038.21735,4119.83251
2005-03-25,365,1450.068,2087.10552685598,2430.48006713936,3037.93871,4119.45467
2005-03-26,365,1450.816,2088.13753236358,2431.66988475392,3040.66442,4123.11014
2005-03-27,365,1451.867,2089.7630549682,2433.59848616661,3045.1196,4129.27222
2005-03-28,365,1452.646,2090.81617273986,2434.80119494022,3047.91028,4132.97611
2005-03-29,365,1442.441,2076.48800568532,2418.2930500288,3005.86334,4076.56231
2005-03-30,365,1461.607,2104.27184409883,2450.7464614364,3086.03075,4185.6098
2005-03-31,365,1462.243,2105.20612454988,2451.84347649981,3088.47455,4188.95474
2005-04-01,365,1453.211,2092.25187516847,2436.77684657546,3050.1793,4137.08469
2005-04-02,365,1453.883,2093.0119166748,2437.58398612069,3052.1131,4139.44254
2005-04-03,365,1454.794,2094.38155863895,2439.21069865881,3055.82521,4144.58439
2005-04-04,365,1455.964,2096.37856579483,2441.66445178246,3061.37413,4152.54514
2005-04-05,365,1462.103,2105.23813150301,2451.99341146404,3086.97559,4187.30637
2005-04-06,365,1465.553,2110.53306450637,2458.32310849986,3102.22665,4208.54902
2005-04-07,365,1473.851,2122.56445307938,2472.37781378859,3137.31489,4256.28982
2005-04-08,365,1461.478,2104.74623477035,2451.62302890197,3084.35804,4184.44504
2005-04-09,365,1461.344,2104.36120032998,2451.09772044054,3082.95091,4182.2738
2005-04-10,365,1461.238,2104.18152164874,2450.87994387079,3082.14592,4181.15279
2005-04-11,365,1461.178,2104.33104212646,2451.14821290351,3082.30296,4181.68694
2005-04-12,365,1468.688,2115.23136873128,2463.88726129646,3113.95515,4224.77279
2005-04-13,365,1451.298,2090.34857603295,2434.98421679468,3040.41016,4125.27114
2005-04-14,365,1436.615,2069.20621462887,2410.35907458282,2978.62906,4041.4557
2005-04-15,365,1413.897,2036.48587239565,2372.24408055344,2884.15217,3913.2678
2005-04-16,365,1415.01,2037.97283768382,2373.92853996651,2888.09788,3918.46415
2005-04-17,365,1416.285,2039.7884315292,2376.03563627996,2892.97733,3925.05868
2005-04-18,365,1417.865,2042.20438969238,2378.90743665008,2899.56895,3934.19214
2005-04-19,365,1427.14,2055.56404019197,2394.46971784601,2937.24447,3985.31101
2005-04-20,365,1409.402,2030.11175653352,2364.86953501226,2864.24117,3886.42007
2005-04-21,365,1435.783,2068.17444496999,2409.23531161838,2971.38607,4031.89015
2005-04-22,365,1426.58,2054.95123675643,2393.84798276246,2933.12236,3980.02517
2005-04-23,365,1429.498,2059.1133579463,2398.67940859927,2944.73974,3995.7322
2005-04-24,365,1435.224,2067.44529964541,2408.41975770766,2968.30555,4027.82336
2005-04-25,365,1438.196,2071.68432273264,2413.34063790546,2980.20392,4043.91104
2005-04-26,365,1426.311,2054.57009001585,2393.40709383679,2930.69317,3976.73914
2005-04-27,365,1430.826,2061.22870029327,2401.24004673672,2949.43407,4002.42246
2005-04-28,365,1414.62,2038.35609945482,2374.8310276906,2883.699,3914.00763
2005-04-29,365,1431.179,2062.22360147227,2402.64172829312,2950.95267,4005.30121
2005-04-30,365,1434.157,2066.62828926221,2407.81969180976,2963.27412,4022.17897
2005-05-01,365,1436.789,2070.42291250492,2412.2393466891,2973.87054,4036.55711
2005-05-02,365,1438.002,2072.05383680593,2414.0946703898,2978.26832,4042.37627
2005-05-03,365,1436.602,2070.04939661149,2411.76513261247,2972.22077,4034.18735
2005-05-04,365,1454.986,2096.84455720887,2443.13288396107,3048.87882,4138.73477
2005-05-05,365,1451.834,2092.34668635217,2437.91489264317,3035.50324,4120.65481
2005-05-06,365,1450.807,2090.95213572044,2436.33218309835,3031.16354,4114.90626
2005-05-07,365,1453.256,2094.4718050088,2440.43117039623,3041.07523,4128.35476
2005-05-08,365,1457.667,2100.88790194232,2447.93007549416,3059.41307,4153.32682
2005-05-09,365,1460.24,2104.56515621288,2452.20283636849,3069.82655,4167.42321
2005-05-10,365,1445.491,2083.34830465476,2427.50149461578,3007.63305,4083.06138
2005-05-11,365,1449.695,2090.14135630814,2435.78292943438,3026.95519,4110.52443
2005-05-12,365,1435.3,2069.48189134541,2411.75342021699,2966.82184,4029.02142
2005-05-13,365,1428.036,2059.19045004424,2399.84744416783,2937.02493,3988.84902
2005-05-14,365,1430.018,2062.00070161189,2403.10514539704,2944.7552,3999.28966
2005-05-15,365,1435.247,2069.61788475808,2412.01908719183,2966.22447,4028.56934
2005-05-16,365,1441.556,2078.83731756626,2422.82017930373,2992.35832,4064.25128
2005-05-17,365,1451.668,2093.57846332998,2440.07907747957,3034.50625,4121.76056
2005-05-18,365,1466.055,2114.60844662504,2464.72901134654,3095.17451,4204.63687
2005-05-19,365,1473.22,2124.95926093838,2476.80187022127,3125.17318,4245.41664
2005-05-20,365,1471.076,2121.87128609598,2473.20411451187,3115.78563,4232.66923
2005-05-21,365,1472.543,2124.00758854655,2475.70214023963,3121.7559,4240.80699
2005-05-22,365,1475.319,2127.97260868232,2480.31079857156,3133.10679,4256.18266
2005-05-23,365,1476.885,2130.2602423201,2482.98721887978,3139.53779,4264.95323
2005-05-24,365,1477.4,2131.03196214187,2483.89985776462,3141.5082,4267.67511
2005-05-25,365,1471.93,2123.22568918989,2474.84164283276,3118.18643,4236.13269
2005-05-26,365,1481.316,2136.92340219533,2490.88680327157,3158.11566,4290.64811
2005-05-27,365,1483.417,2140.1172198549,2494.6897829727,3167.24801,4303.33148
2005-05-28,365,1483.782,2140.97246055411,2495.79360727673,3169.47072,4306.72024
2005-05-29,365,1484.022,2141.26240992196,2496.12603741383,3170.02028,4307.44776
2005-05-30,365,1484.222,2141.28783593511,2496.05817072823,3169.7866,4306.7937
2005-05-31,365,1474.566,2127.37229762069,2479.84360064619,3128.27187,4250.41002
2005-06-01,365,1488.121,2147.39255930777,2503.41156122533,3186.84515,4330.78476
2005-06-02,365,1490.64,2151.03205495975,2507.65664623581,3197.33783,4345.05144
2005-06-03,365,1481.623,2138.04840817713,2492.53450156327,3158.42964,4292.22563
2005-06-04,365,1482.188,2138.79547039608,2493.38608927316,3160.33072,4294.74256
2005-06-05,365,1482.964,2140.12215746188,2494.99879458885,3163.94511,4299.88194
2005-06-06,365,1483.495,2140.8212282712,2495.80266118416,3165.70461,4302.2348
2005-06-07,365,1482.788,2139.89054641507,2494.76047743687,3162.64794,4298.22836
2005-06-08,365,1480.193,2136.38769846574,2490.79716081,3151.98996,4284.15851
2005-06-09,365,1487.464,2146.92067167584,2503.09660563117,3182.76309,4326.05091
2005-06-10,365,1484.743,2143.00042475593,2498.52918521417,3170.82952,4309.84171
2005-06-11,365,1485.181,2143.44916878163,2499.02099923412,3171.84841,4311.11836
2005-06-12,365,1486.342,2145.3361030595,2501.31535593487,3177.12379,4318.61427
2005-06-13,365,1487.835,2147.88287357162,2504.42695318145,3184.35477,4328.93438
2005-06-14,365,1491.144,2152.67842354762,2510.02776677912,3198.26373,4347.87462
2005-06-15,365,1495.562,2159.09870489384,2517.53456583097,3217.02591,4373.45266
2005-06-16,365,1502.108,2168.56926332806,2528.58786318693,3244.93523,4411.4311
2005-06-17,365,1508.924,2178.41272901386,2540.06659387175,3274.07925,4451.05566
2005-06-18,365,1508.968,2178.81265235542,2540.65648352882,3274.96407,4452.69164
2005-06-19,365,1508.965,2178.85974601832,2540.72203657741,3274.78824,4452.48987
2005-06-20,365,1508.875,2178.342583041,2539.98510243487,3272.91449,4449.47303
2005-06-21,365,1505.363,2173.29155564976,2534.10494068092,3257.42185,4428.44405
2005-06-22,365,1506.426,2174.85767481012,2535.94669606052,3261.80623,4434.45921
2005-06-23,365,1490.888,2152.73634342738,2510.30663841396,3195.13052,4344.35166
2005-06-24,365,1480.429,2137.66789290247,2492.74950678463,3150.08411,4283.15213
2005-06-25,365,1480.202,2137.15393290287,2492.07556752293,3148.25716,4280.41165
2005-06-26,365,1480.014,2136.89458300387,2491.7782808423,3147.18104,4278.96617
2005-06-27,365,1479.858,2136.8439059621,2491.7886451837,3146.71123,4278.56596
2005-06-28,365,1492.981,2156.09517149968,2514.38532966036,3203.08947,4355.7302
2005-06-29,365,1491.21,2153.65561324889,2511.59994269203,3195.5122,4345.6326
2005-06-30,365,1480.492,2138.31086214954,2493.76765754912,3149.63507,4283.46085
2005-07-01,365,1483.211,2142.40281454249,2498.6220504655,3161.35241,4299.67874
2005-07-02,365,1483.301,2142.62929778175,2498.92056606986,3161.68237,4300.24582
2005-07-03,365,1483.341,2142.52052587569,2498.73230874953,3161.02289,4299.13753
2005-07-04,365,1483.424,2142.7104145239,2498.98079587232,3161.2448,4299.53235
2005-07-05,365,1496.579,2161.7292245241,2521.17023634523,3217.03292,4375.43717
