date,days,world_us_price,world_us_ndtr_l1,world_us_gdtr_l1,world_us_ndtr_l2,world_us_gdtr_l2
1999-07-12,365,1611.216,2444.62036097958,2749.53349342627,6382.50899,8074.29272
1999-07-13,365,1603.479,2432.93918696512,2736.42158810073,6320.56111,7996.0787
1999-07-14,365,1612.076,2445.99181158397,2751.10659302757,6387.42133,8080.6875
1999-07-15,365,1628.751,2471.2987666632,2779.57309511443,6518.59834,8246.65481
1999-07-16,365,1629.572,2472.55675462632,2780.99344142999,6524.25833,8253.8475
1999-07-17,365,1628.429,2470.96010864581,2779.25131945387,6514.85499,8242.27006
1999-07-18,365,1626.361,2467.91332053907,2775.85368056566,6497.81297,8220.88303
1999-07-19,365,1624.116,2464.5484314698,2772.07231385748,6479.11178,8197.24277
1999-07-20,365,1604.906,2435.40009420302,2739.28816337356,6324.88369,8002.12408
1999-07-21,365,1602.09,2431.18215943644,2734.56981179954,6302.02085,7973.34974
1999-07-22,365,1583.664,2403.22969688099,2703.13308754656,6156.13798,7788.8009
1999-07-23,365,1571.73,2385.14388064338,2682.80065638047,6062.54471,7670.44548
1999-07-24,365,1570.059,2382.51680628133,2679.7958104686,6048.26832,7652.09725
1999-07-25,365,1568.659,2380.39970833777,2677.40942259441,6036.60012,7637.30568
1999-07-26,365,1567.632,2378.97927254936,2675.86673405847,6028.46341,7627.32505
1999-07-27,365,1578.581,2395.60021362422,2694.56363153986,6111.79878,7732.77236
1999-07-28,365,1584.844,2405.1919297558,2705.39397576737,6159.81514,7793.76248
1999-07-29,365,1567.897,2379.57473517775,2676.62834013829,6027.64488,7626.81487
1999-07-30,365,1571.897,2385.65542358826,2683.47304005046,6057.5229,7664.6478
1999-07-31,365,1571.27,2384.9063356574,2682.70536837563,6052.78654,7659.08287
1999-08-01,365,1569.873,2382.79846388152,2680.32561111077,6041.15562,7644.31576
1999-08-02,365,1568.079,2379.97681348735,2677.09753468461,6025.90009,7624.70322
1999-08-03,365,1564.054,2373.87911433019,2670.243752998,5994.10982,7584.50772
1999-08-04,365,1554.22,2359.12764470259,2653.73413400295,5918.71292,7489.58026
1999-08-05,365,1546.481,2347.45487034495,2640.63819864126,5859.24272,7414.52115
1999-08-06,365,1535.196,2330.52924469306,2621.67826206245,5773.87078,7306.93508
1999-08-07,365,1533.825,2328.57563251867,2619.4689064721,5763.32418,7293.52305
1999-08-08,365,1532.686,2327.03310377795,2617.76587850214,5754.82364,7282.94487
1999-08-09,365,1531.323,2325.09178354988,2615.5716619722,5744.34867,7269.6308
1999-08-10,365,1515.734,2301.46117508508,2589.00693164565,5626.7251,7120.87563
1999-08-11,365,1526.431,2317.96874962459,2607.70461848529,5706.57927,7222.63686
1999-08-12,365,1536.192,2332.82869399656,2624.4397862152,5778.86335,7314.22311
1999-08-13,365,1558.54,2366.80569027736,2662.68313838539,5946.3185,7526.27525
1999-08-14,365,1562.177,2372.60286624354,2669.22258930612,5974.54255,7562.09781
1999-08-15,365,1564.956,2376.99830863203,2674.16600769101,5995.76953,7588.95651
1999-08-16,365,1568.607,2382.80308657596,2680.71228032887,6024.10292,7624.90824
1999-08-17,365,1575.102,2392.69078969941,2691.84469949671,6073.19259,7687.09109
1999-08-18,365,1572.814,2389.3162996494,2688.09489050064,6055.15741,7664.52929
1999-08-19,365,1566.65,2379.97364199221,2677.58706143775,6006.88857,7603.44902
1999-08-20,365,1585.463,2408.60441047335,2709.81727353499,6150.50798,7785.34979
1999-08-21,365,1595.899,2424.51066953434,2727.723807369,6230.81669,7887.06873
1999-08-22,365,1604.286,2437.27161270624,2742.07883561847,6295.46762,7968.89441
1999-08-23,365,1607.752,2442.54184956022,2748.00502164794,6321.72647,8002.11493
1999-08-24,365,1606.349,2440.4155158384,2745.61511074322,6309.74515,7986.96247
1999-08-25,365,1617.85,2458.00270576588,2765.42953178675,6399.69567,8100.98464
1999-08-26,365,1601.928,2433.83690269094,2738.2509715546,6272.83345,7940.45434
1999-08-27,365,1594.161,2422.13631528198,2725.13393955493,6211.52596,7863.12104
1999-08-28,365,1589.758,2415.50083626561,2717.69250142064,6176.50791,7818.93109
1999-08-29,365,1586.547,2410.69275352764,2712.31292520963,6150.93973,7786.73671
1999-08-30,365,1582.122,2404.02332029208,2704.83238476013,6115.90809,7742.52277
1999-08-31,365,1567.394,2381.67473587933,2679.70047260956,6001.17209,7597.34601
1999-09-01,365,1584.419,2407.77050907398,2709.16174058647,6131.70108,7763.16006
1999-09-02,365,1574.834,2393.22082342201,2692.79736351019,6056.62013,7668.13993
1999-09-03,365,1603.511,2436.81911723451,2741.86277580074,6276.35658,7946.39765
1999-09-04,365,1606.065,2440.86814585841,2746.46129448273,6296.24482,7971.82494
1999-09-05,365,1608.413,2444.55454765013,2750.6338422146,6314.29058,7994.81598
1999-09-06,365,1609.98,2446.88377056558,2753.22143335328,6325.3481,8008.62302
1999-09-07,365,1601.266,2433.70739997273,2738.42709815371,6256.20606,7921.26532
1999-09-08,365,1596.468,2426.49316153568,2730.34679499361,6218.13552,7873.2778
1999-09-09,365,1608.308,2444.50362112666,2750.61768114297,6309.45683,7988.93639
1999-09-10,365,1607.89,2443.88011479275,2749.92150870791,6305.24985,7983.64103
1999-09-11,365,1606.875,2442.40799324414,2748.29481583566,6296.66598,7972.94513
1999-09-12,365,1605.014,2439.7254657701,2745.3393089692,6281.84823,7954.54806
1999-09-13,365,1602.585,2436.09059596911,2741.27531876987,6262.12876,7929.72963
1999-09-14,365,1596.222,2426.43202856421,2730.40676129383,6211.47644,7865.58864
1999-09-15,365,1582.601,2405.75193891277,2707.14801289861,6104.58378,7730.30007
1999-09-16,365,1574.343,2393.25969826395,2693.1150511259,6040.2195,7648.93381
1999-09-17,365,1582.342,2405.43324209358,2706.81986420878,6100.73158,7725.59652
1999-09-18,365,1584.563,2408.98703694609,2710.87349304239,6117.81244,7747.53816
1999-09-19,365,1586.265,2411.62294344157,2713.84656520727,6130.25237,7763.33107
1999-09-20,365,1587.494,2413.40029737092,2715.80108271702,6138.32299,7773.29095
1999-09-21,365,1573.766,2392.53290690499,2692.31988485673,6031.22023,7637.66602
1999-09-22,365,1566.333,2381.25416679201,2679.6383127243,5973.40481,7564.51022
1999-09-23,365,1548.942,2354.82289746451,2649.8982683391,5839.84316,7395.39054
1999-09-24,365,1536.144,2335.38322761523,2628.02923085015,5742.49996,7272.15482
1999-09-25,365,1537.344,2337.31103535189,2630.20692071096,5751.07161,7283.05572
1999-09-26,365,1538.971,2340.09757825592,2633.42451944493,5763.87415,7299.722
1999-09-27,365,1540.909,2343.36467955838,2637.20249606713,5779.03719,7319.48727
1999-09-28,365,1543.339,2347.3227535459,2641.78197875164,5797.63042,7343.73111
1999-09-29,365,1533.724,2332.76147752078,2625.42443170153,5724.77844,7251.61992
1999-09-30,365,1550.521,2358.31331046717,2654.18190785896,5849.24074,7409.27708
1999-10-01,365,1552.502,2361.36983410293,2657.63307354584,5863.47205,7427.36639
1999-10-02,365,1557.261,2368.66272561944,2665.85062533376,5898.75679,7472.11629
1999-10-03,365,1564.97,2380.41859314974,2679.07687958872,5956.37027,7545.07118
1999-10-04,365,1569.544,2387.4328832341,2686.98183719893,5990.53028,7588.40228
1999-10-05,365,1568.97,2386.62758295454,2686.09259604392,5985.55223,7582.193
1999-10-06,365,1586.243,2413.02839631811,2715.86544449636,6117.03212,7749.08016
1999-10-07,365,1589.533,2418.05229449504,2721.52955527639,6141.52668,7780.16537
1999-10-08,365,1597.703,2430.50896634534,2735.55660932574,6203.85296,7859.16118
1999-10-09,365,1598.69,2432.175971465,2737.49228194581,6211.40309,7869.06741
1999-10-10,365,1599.516,2433.4395239605,2738.91035158598,6216.89586,7876.00249
1999-10-11,365,1600.233,2434.42513815465,2739.96897240429,6220.97,7880.8722
1999-10-12,365,1585.519,2412.05231583056,2714.78865182014,6105.62961,7734.75918
1999-10-13,365,1559.158,2372.00618307004,2669.74336633709,5901.93057,7476.86235
1999-10-14,365,1559.76,2372.94458042897,2670.80524429682,5905.66775,7481.62868
1999-10-15,365,1530.951,2329.1173911627,2621.47698401666,5686.57496,7204.07129
1999-10-16,365,1527.835,2324.32950027712,2616.0662489272,5662.28764,7173.18267
1999-10-17,365,1525.068,2320.11176733297,2611.31446179934,5640.83402,7145.97887
1999-10-18,365,1523.175,2317.31077971016,2608.19543313874,5626.32583,7127.7829
1999-10-19,365,1537.074,2338.45699265184,2631.99632109199,5728.14401,7256.77398
1999-10-20,365,1557.074,2368.93727138205,2666.32833664019,5876.6113,7445.00308
1999-10-21,365,1553.689,2363.81079936382,2660.56789922604,5850.2515,7411.66181
1999-10-22,365,1570.675,2389.65973413068,2689.66512348513,5977.293,7572.62786
1999-10-23,365,1569.538,2388.02739441396,2687.86844439008,5968.20052,7561.33717
1999-10-24,365,1568.143,2385.90337684465,2685.47530958008,5956.65869,7546.70074
1999-10-25,365,1566.307,2383.01690301193,2682.18955183811,5941.30305,7527.03897
1999-10-26,365,1562.877,2377.80269590542,2676.32167861104,5914.36427,7492.91552
1999-10-27,365,1565.411,2381.72637358656,2680.77075931196,5932.93729,7516.62941
1999-10-28,365,1599.444,2433.68099967833,2739.32870315169,6190.82561,7843.80509
1999-10-29,365,1629.446,2479.36328294725,2790.76359443172,6422.25312,8137.11268
1999-10-30,365,1627.815,2476.95104374386,2788.07392680721,6408.73275,8120.13107
1999-10-31,365,1625.932,2474.10423282157,2784.87071932057,6392.97993,8100.17848
1999-11-01,365,1623.585,2470.51019842315,2780.80932984897,6373.36806,8075.23682
1999-11-02,365,1620.082,2465.19210082433,2774.829658566,6344.92895,8039.24074
1999-11-03,365,1624.417,2471.90826075495,2782.44585230874,6378.5003,8082.10393
1999-11-04,365,1636.247,2489.92104610902,2802.72665944501,6470.44388,8198.63413
1999-11-05,365,1637.107,2491.24310788456,2804.2211638913,6476.30681,8206.10015
1999-11-06,365,1637.93,2492.52810160932,2805.67745508905,6481.97867,8213.34466
1999-11-07,365,1638.734,2493.79981349686,2807.1214738432,6487.58297,8220.51929
1999-11-08,365,1639.357,2494.82571528988,2808.2999690987,6491.8938,8226.12042
1999-11-09,365,1636.692,2490.97174322768,2804.05932052208,6470.81082,8199.97702
1999-11-10,365,1649.011,2509.81250985686,2825.30748204438,6567.665,8322.94308
1999-11-11,365,1658.691,2524.55230261599,2841.90011660068,6643.76026,8419.37549
1999-11-12,365,1664.07,2532.83738197113,2851.27453522794,6686.27559,8473.53712
1999-11-13,365,1665.092,2534.5145743176,2853.18550508916,6694.03196,8483.50299
1999-11-14,365,1665.94,2535.78099076932,2854.58153086146,6699.62162,8490.41075
1999-11-15,365,1666.947,2537.42540138875,2856.45239301433,6707.17508,8500.1005
1999-11-16,365,1682.813,2561.63203986627,2883.72789474913,6834.05296,8661.04583
1999-11-17,365,1683.29,2562.49267793073,2884.76094866903,6837.52962,8665.83757
1999-11-18,365,1696.823,2583.09911201019,2907.96173324128,6946.36741,8803.79472
1999-11-19,365,1695.393,2581.0604557131,2905.69035901925,6934.26527,8788.59987
1999-11-20,365,1695.533,2581.17928106434,2905.79801086705,6933.76814,8787.81179
1999-11-21,365,1695.746,2581.79773222721,2906.58424492441,6935.95528,8791.12815
1999-11-22,365,1695.894,2581.94972372914,2906.727500984,6935.61704,8790.53094
1999-11-23,365,1690.818,2574.30327777867,2898.13721422842,6893.37115,8737.09528
1999-11-24,365,1692.125,2576.31309269117,2900.40728393208,6902.95108,8749.2823
1999-11-25,365,1700.704,2589.37740378909,2915.11504730375,6971.77456,8836.51394
1999-11-26,365,1706.82,2598.76414522872,2925.71786524624,7021.14896,8899.30818
1999-11-27,365,1705.234,2596.47249011479,2923.188595219,7007.5855,8882.42493
1999-11-28,365,1702.488,2592.36476960962,2918.58685263172,6984.23462,8852.96556
1999-11-29,365,1699.485,2587.84032425366,2913.50298664082,6958.67727,8820.63024
1999-11-30,365,1673.629,2548.48464520628,2869.20243158902,6745.84547,8550.89752
1999-12-01,365,1684.667,2565.51676582074,2888.48463406141,6834.8571,8664.36255
1999-12-02,365,1692.104,2576.88220307814,2901.29360030704,6894.26758,8739.75213
1999-12-03,365,1718.282,2616.75019391771,2946.18168717101,7106.46844,9008.76174
1999-12-04,365,1720.509,2620.262980377,2950.17055539164,7124.38636,9031.683
1999-12-05,365,1722.625,2623.55718354701,2953.89342649866,7141.13517,9053.00085
1999-12-06,365,1723.906,2625.42748150514,2955.95994979017,7150.13754,9064.1727
1999-12-07,365,1721.905,2622.39420588981,2952.55224866148,7132.44679,9041.79198
1999-12-08,365,1715.24,2612.32962944347,2941.26094414061,7076.53296,8971.15753
1999-12-09,365,1720.681,2620.63761083775,2950.62408740838,7120.36948,9026.78584
1999-12-10,365,1725.806,2628.45879655983,2959.43613397919,7161.70625,9079.22706
1999-12-11,365,1725.166,2627.73124596415,2958.71783458591,7156.57068,9073.33534
1999-12-12,365,1724.241,2626.38002565451,2957.21668291221,7148.04059,9062.64492
1999-12-13,365,1723.205,2624.76927132593,2955.38213954807,7138.09634,9049.90907
1999-12-14,365,1712.07,2607.81622665695,2936.29654544423,7044.74274,8931.56974
1999-12-15,365,1713.588,2610.16140315402,2938.95303509495,7056.23445,8946.23615
1999-12-16,365,1727.986,2632.14509263505,2963.73134798377,7173.91774,9095.59552
1999-12-17,365,1732.952,2639.71862302907,2972.26318068336,7214.03214,9146.48127
1999-12-18,365,1734.676,2642.42384110925,2975.32828371164,7227.64271,9163.85525
1999-12-19,365,1735.882,2644.21525533371,2977.31846359642,7236.26487,9174.62134
1999-12-20,365,1737.603,2646.91833986261,2980.38178849137,7249.85274,9191.97049
1999-12-21,365,1743.68,2656.18467981402,2990.81974688521,7299.40819,9254.82712
1999-12-22,365,1756.721,2676.18367646829,3013.40244732633,7408.12647,9393.06675
1999-12-23,365,1782.457,2715.4101315046,3057.57956336524,7624.0902,9666.94488
1999-12-24,365,1787.352,2722.86697009866,3065.97604189681,7664.81312,9718.5794
1999-12-25,365,1786.31,2721.36716043643,3064.32115647133,7655.2127,9706.6216
1999-12-26,365,1784.601,2718.62874737379,3061.18138015219,7638.65128,9685.26569
1999-12-27,365,1783.548,2717.11065836683,3059.50548117908,7628.89036,9673.10135
1999-12-28,365,1789.343,2725.95017273596,3069.46322724718,7677.39793,9734.63419
1999-12-29,365,1796.942,2737.77183437453,3082.8348397474,7742.90244,9818.07335
1999-12-30,365,1805.3,2750.52461815439,3097.20307936133,7813.88533,9908.13206
1999-12-31,365,1807.464,2753.82496249227,3100.92107306524,7831.66565,9930.68848
2000-01-01,366,1808.052,2754.8121528234,3102.06979705101,7836.30938,9936.81448
2000-01-02,366,1808.586,2755.61527149873,3102.97004767641,7839.90664,9941.34967
2000-01-03,366,1809.117,2756.40168696632,3103.84538781711,7843.10071,9945.33451
2000-01-04,366,1753.301,2671.41844735707,3008.16557046963,7358.20537,9330.5693
2000-01-05,366,1729.425,2635.12062781765,2967.33162759939,7157.04855,9075.73701
2000-01-06,366,1709.736,2605.3062573503,2933.84813062932,6993.90482,8869.40511
2000-01-07,366,1750.212,2666.9858312013,3003.30652201857,7323.88364,9287.87611
2000-01-08,366,1758.818,2680.15965498746,3018.16341593704,7395.0052,9378.20453
2000-01-09,366,1766.35,2691.66181251716,3031.12344873446,7457.2335,9457.16665
2000-01-10,366,1769.583,2696.55833191657,3036.62363888671,7483.08367,9489.86302
2000-01-11,366,1763.516,2687.35208699277,3026.27486135753,7430.72476,9423.57821
2000-01-12,366,1752.883,2671.22005592019,3008.13764380549,7340.2659,9309.04188
2000-01-13,366,1768.561,2695.1400585112,3035.08554524672,7470.49662,9474.27001
2000-01-14,366,1783.616,2718.0825005836,3060.92187239434,7596.43525,9633.98909
2000-01-15,366,1786.932,2723.21485428373,3066.73281211869,7623.85489,9668.95993
2000-01-16,366,1789.552,2727.21336002899,3071.23681553603,7644.97063,9695.74698
2000-01-17,366,1791.471,2730.06684070166,3074.41877682208,7659.69244,9714.21924
2000-01-18,366,1770.21,2697.67799463864,3037.95006818809,7476.612,9482.06631
2000-01-19,366,1763.313,2687.21832678259,3026.19546022619,7417.40452,9407.12986
2000-01-20,366,1756.451,2676.76261849018,3014.42182457585,7358.46997,9332.39227
2000-01-21,366,1751.022,2668.50170977225,3005.12366626498,7311.86317,9273.31297
2000-01-22,366,1743.344,2656.80195848474,2991.94828822677,7246.56657,9190.50175
2000-01-23,366,1734.083,2642.68750768247,2976.05318878716,7168.40082,9091.36658
2000-01-24,366,1726.397,2630.97449377892,2962.86253874399,7103.66612,9009.26592
2000-01-25,366,1720.856,2622.53086849857,2953.35377134186,7056.90403,8949.95958
2000-01-26,366,1724.243,2627.74070278602,2959.24108770909,7083.77189,8984.15781
2000-01-27,366,1726.352,2631.01476215661,2962.95712878995,7100.23203,9005.20952
2000-01-28,366,1697.54,2587.18118184709,2913.63003177458,6862.45858,8703.86536
2000-01-29,366,1698.918,2589.23134202201,2915.91274782837,6872.18544,8716.0461
2000-01-30,366,1700.475,2591.6145284078,2918.59483761364,6883.68526,8730.62076
2000-01-31,366,1702.341,2594.56496072584,2921.95432972558,6898.15149,8749.18858
2000-02-01,366,1715.831,2615.12429329718,2945.10789405616,7006.27866,8886.33038
2000-02-02,366,1725.347,2629.71603489683,2961.58191714846,7083.28048,8984.24249
2000-02-03,366,1753.854,2673.26753474013,3010.67899516855,7316.68574,9280.58746
2000-02-04,366,1756.579,2677.42887273434,3015.36924558871,7338.21552,9307.91884
2000-02-05,366,1754.475,2674.25964569402,3011.81592032567,7319.59037,9284.39264
2000-02-06,366,1751.237,2669.2758717359,3006.18330078546,7291.05894,9248.08058
2000-02-07,366,1748.992,2665.88922428785,3002.38418598012,7271.30104,9223.11159
2000-02-08,366,1770.671,2698.97711593266,3039.66999673372,7450.56215,9450.62316
2000-02-09,366,1757.182,2678.65952817571,3016.90479666422,7337.10391,9307.43574
2000-02-10,366,1755.065,2675.43853849047,3013.2795816368,7318.18795,9283.45546
2000-02-11,366,1736.376,2647.05691497904,2981.36619301571,7161.67066,9085.22731
2000-02-12,366,1734.068,2643.53150020274,2977.39347755767,7141.36976,9059.46123
2000-02-13,366,1732.28,2640.87083682398,2974.42535757721,7125.7732,9039.84948
2000-02-14,366,1729.943,2637.29875301616,2970.3993313554,7105.26218,9013.81207
2000-02-15,366,1722.086,2625.3396983639,2956.9368097114,7039.58109,8930.53086
2000-02-16,366,1717.802,2618.93938090685,2949.79107348817,7004.06134,8885.85035
2000-02-17,366,1726.123,2631.63493361532,2964.09501779504,7070.77882,8970.52034
2000-02-18,366,1696.272,2586.12488175369,2912.83615340571,6825.01523,8658.72966
2000-02-19,366,1690.778,2577.93318851454,2903.59049157327,6780.61271,8602.28377
2000-02-20,366,1685.961,2570.76333178827,2895.51092791722,6741.73795,8552.94141
2000-02-21,366,1683.628,2567.31036164944,2891.64911313938,6722.4763,8528.66656
2000-02-22,366,1692.361,2580.65537889901,2906.69178044574,6791.1959,8615.91883
2000-02-23,366,1707.112,2603.22888959132,2932.15496548303,6908.8313,8765.38554
2000-02-24,366,1702,2595.47276757256,2923.43431828902,6866.47171,8711.73557
2000-02-25,366,1694.44,2584.07647070639,2910.65721718976,6804.9946,8634.09035
2000-02-26,366,1693.605,2582.84504641772,2909.23116256767,6797.34141,8624.1487
2000-02-27,366,1692.903,2581.945658449,2908.24671649816,6791.44139,8616.83256
2000-02-28,366,1692.293,2581.27253263204,2907.56370557336,6786.7203,8611.28806
2000-02-29,366,1705.313,2601.13852831285,2929.94357417928,6889.99768,8742.34674
2000-03-01,366,1728.782,2637.1582173391,2970.62175589337,7079.62696,8983.58558
2000-03-02,366,1743.573,2659.73514940193,2996.05659050578,7199.62516,9135.87418
2000-03-03,366,1760.472,2685.52292236555,3025.10869670887,7338.00159,9311.4865
2000-03-04,366,1758.148,2682.12327178743,3021.31819006301,7318.1661,9286.55673
2000-03-05,366,1754.381,2676.59542303276,3015.114623543,7286.74717,9246.83057
2000-03-06,366,1749.868,2669.95594601039,3007.64767667354,7249.34653,9199.44456
2000-03-07,366,1725.104,2632.18423657355,2965.10474825579,7043.0006,8937.62812
2000-03-08,366,1722.617,2628.48916602844,2960.98899277305,7022.01064,8911.27304
2000-03-09,366,1749.815,2670.00963077358,3007.77159761042,7242.63835,9191.31971
2000-03-10,366,1747.409,2666.35918220403,3003.66907841925,7221.58753,9164.66443
2000-03-11,366,1741.939,2658.22243271553,2994.52241872996,7176.2694,9107.27138
2000-03-12,366,1732.968,2644.83420624733,2979.46621600681,7102.74729,9014.12282
2000-03-13,366,1722.236,2628.69743715322,2961.3070044411,7014.8421,8902.67836
2000-03-14,366,1708.176,2607.25057608287,2937.15248398995,6899.16068,8755.90089
2000-03-15,366,1715.523,2618.5038769606,2949.84759153918,6957.50075,8830.04847
2000-03-16,366,1771.725,2704.44801232308,3046.74412569973,7413.01559,9408.62247
2000-03-17,366,1780.181,2717.36210026788,3061.29541333831,7482.53397,9496.87203
2000-03-18,366,1781.493,2719.4201315171,3063.63750575089,7492.57815,9509.76645
2000-03-19,366,1782.615,2721.09646852094,3065.51022912744,7500.52393,9519.75334
2000-03-20,366,1783.91,2723.12112218646,3067.81166543541,7510.38036,9532.39069
2000-03-21,366,1808.474,2760.6310391154,3110.07539368412,7715.98053,9793.38059
2000-03-22,366,1808.212,2760.28736436933,3109.71218917876,7712.67451,9789.33546
2000-03-23,366,1827.366,2789.67707163744,3142.89600421035,7875.52489,9996.49759
2000-03-24,366,1841.871,2811.8470143785,3167.88358843592,7999.29573,10153.66858
2000-03-25,366,1842.257,2812.61668819599,3168.81135027374,8002.24797,10157.80459
2000-03-26,366,1842.625,2813.2893238728,3169.59864788747,8004.64793,10161.04001
2000-03-27,366,1842.92,2813.55837237716,3169.81748292265,8004.73136,10160.60549
2000-03-28,366,1839.136,2808.71067478172,3164.62056421168,7975.71072,10125.46522
2000-03-29,366,1836.537,2804.90334291926,3160.40608078392,7952.66509,10096.68978
2000-03-30,366,1805.809,2758.01158595228,3107.58970454154,7685.31637,9757.38314
2000-03-31,366,1821.523,2782.06758802124,3134.71527806225,7817.97165,9925.93266
2000-04-01,366,1820.053,2779.93197046819,3132.35339353007,7804.53371,9909.15286
2000-04-02,366,1817.959,2776.76554010995,3128.79298896984,7785.32174,9884.80718
2000-04-03,366,1815.166,2772.45493041115,3123.90903003408,7759.72513,9852.13811
2000-04-04,366,1807.599,2760.94923618384,3110.96658746218,7693.93513,9768.74524
2000-04-05,366,1794.923,2741.69162937677,3089.3046194159,7585.21129,9630.93445
2000-04-06,366,1807.668,2761.35310206342,3111.54548618777,7692.63521,9767.87018
2000-04-07,366,1822.388,2783.84775785385,3136.89451340343,7816.60141,9925.28879
2000-04-08,366,1821.337,2782.37805817426,3135.28607547943,7806.96006,9913.34801
2000-04-09,366,1820.037,2780.43852551617,3133.10368270524,7794.68968,9897.78686
2000-04-10,366,1818.529,2778.10073956384,3130.43342498475,7780.17678,9879.13106
2000-04-11,366,1803.783,2755.75074239415,3105.32114708212,7653.60699,9718.87104
2000-04-12,366,1783.627,2725.05642618436,3070.77798235543,7481.75613,9500.92782
2000-04-13,366,1760.619,2689.9746251557,3031.27459006756,7287.78643,9254.7901
2000-04-14,366,1691.83,2584.94088573324,2912.9325465121,6717.34328,8530.49324
2000-04-15,366,1693.39,2587.37215390747,2915.68561206797,6728.76264,8545.07284
2000-04-16,366,1695.029,2589.95173272715,2918.61798658307,6740.96091,8560.71313
2000-04-17,366,1696.81,2592.80317595445,2921.87833529828,6754.56468,8578.26533
2000-04-18,366,1731.277,2645.56300621988,2981.37317260448,7028.2604,8926.08543
2000-04-19,366,1726.247,2637.90540237287,2972.75562390752,6986.32953,8872.90428
2000-04-20,366,1733.812,2649.69243705087,2986.13169005009,7047.50436,8951.15266
2000-04-21,366,1733.218,2648.78553359973,2985.10964560058,7041.43061,8943.43836
2000-04-22,366,1733.543,2649.1500537184,2985.47364777322,7042.12025,8944.03385
2000-04-23,366,1733.933,2649.79733665527,2986.21716508547,7044.31301,8946.90305
2000-04-24,366,1734.326,2650.47876602314,2987.01784024436,7046.69485,8950.12433
2000-04-25,366,1760.684,2691.04994460936,3032.83531751687,7261.16499,9223.09487
2000-04-26,366,1754.899,2682.4355583422,3023.24935087747,7213.37793,9163.14116
2000-04-27,366,1742.701,2663.94800977628,3002.48548141672,7112.65692,9035.63548
2000-04-28,366,1742.872,2664.39947691474,3003.07516526877,7113.78337,9037.55306
2000-04-29,366,1745.922,2669.13352926766,3008.43923682185,7137.77806,9068.20674
2000-04-30,366,1751.898,2678.19971904397,3018.62998482853,7184.97865,9128.00431
2000-05-01,366,1754.835,2682.75496634515,3023.78892294393,7208.10095,9157.52872
2000-05-02,366,1753.091,2680.27140694348,3021.02980010209,7193.45553,9139.16563
2000-05-03,366,1714.845,2621.93786618155,2955.34654364532,6879.0412,8740.1102
2000-05-04,366,1711.645,2617.19332867348,2950.05309888341,6852.90492,8707.2248
2000-05-05,366,1726.388,2639.82013970532,2975.5926688726,6970.18281,8856.44361
2000-05-06,366,1724.27,2636.6692112309,2972.07565408925,6952.3076,8833.93758
2000-05-07,366,1720.318,2630.68172633514,2965.34000194265,6919.49967,8792.33044
2000-05-08,366,1715.301,2623.02951402988,2956.70861870365,6878.00431,8739.57012
2000-05-09,366,1699.264,2598.69081641685,2929.34201671728,6749.14869,8576.24258
2000-05-10,366,1675.359,2562.45497558093,2888.6207111154,6559.73158,8336.27996
2000-05-11,366,1689.144,2583.88092400454,2912.92576634015,6668.24715,8475.061
2000-05-12,366,1710.619,2617.54608542835,2950.94755811193,6840.79396,8694.76534
2000-05-13,366,1714.029,2626.83741291723,2961.43210526084,6888.11396,8754.96742
2000-05-14,366,1716.697,2633.38877042767,2968.81289575411,6921.21878,8797.01463
2000-05-15,366,1720.105,2642.69425431758,2979.31323837714,6968.83043,8857.58683
2000-05-16,366,1742.452,2665.77335899874,3005.34010829829,7089.2787,9010.72776
2000-05-17,366,1711.658,2618.78337217774,2952.41619653458,6838.03421,8691.69682
2000-05-18,366,1705.008,2608.69914207212,2941.0829729359,6784.05624,8623.29685
2000-05-19,366,1672.245,2558.61594798825,2884.63845688604,6522.25996,8290.64145
2000-05-20,366,1666.719,2550.26629506995,2875.26441216532,6478.43322,8235.15919
2000-05-21,366,1662.466,2543.86590072817,2868.09025073591,6444.66593,8192.47528
2000-05-22,366,1656.935,2535.50676215622,2858.70468969371,6401.06688,8137.27473
2000-05-23,366,1647.827,2521.60693507959,2843.04517630234,6329.6571,8046.5649
2000-05-24,366,1654.222,2531.46496069701,2854.19160450193,6377.9321,8108.1142
2000-05-25,366,1654.982,2532.68053712057,2855.58513756396,6382.81848,8114.45675
2000-05-26,366,1656.6,2535.73289937029,2859.25131613025,6396.99164,8133.7518
2000-05-27,366,1658.626,2539.04248909702,2863.09453528942,6412.47555,8154.07322
2000-05-28,366,1661.087,2542.68473983216,2867.16498160837,6429.65542,8175.71026
2000-05-29,366,1663.819,2546.788164403,2871.71919651971,6449.18722,8200.13065
2000-05-30,366,1701.958,2605.41512612892,2937.89625888225,6744.82819,8576.43857
2000-05-31,366,1697.113,2598.37573318,2930.14485222507,6707.02157,8529.45295
2000-06-01,366,1725.082,2641.22998462209,2978.48151235724,6926.93624,8809.18473
2000-06-02,366,1768.402,2707.6906546706,3053.50245320082,7274.21534,9251.26783
2000-06-03,366,1767.687,2706.7338145869,3052.46029257938,7267.68518,9243.18633
2000-06-04,366,1766.918,2705.64336806249,3051.2432350959,7260.44159,9234.05052
2000-06-05,366,1766.215,2704.71518676214,3050.23806629496,7254.05983,9226.18562
2000-06-06,366,1768.316,2707.95153417233,3053.89370069679,7270.02847,9246.53097
2000-06-07,366,1770.578,2711.51228709297,3057.95449191793,7287.74738,9269.34053
