"date","sim_price","sim_gdtr_l1","sim_ndtr_l1","sim_gdtr_l2","sim_ndtr_l2","letf_acwi_usd_sim","letf_acwi_eur_sim"
2012-02-11,327.264368505182,571.614201265283,509.048132499802,664.14087,537.03552,402.807133997967,397.577304562774
2012-02-12,328.478092610653,573.796576559824,510.977970156357,669.22648,541.09757,405.840773756903,399.698644804421
2012-02-13,329.140576086889,574.966096300381,512.01645974966,671.92195,543.28711,407.469772693886,400.755893785681
2012-02-14,327.708936383509,572.5133714866,509.818537763493,666.18665,538.61283,403.950744133132,399.859263833946
2012-02-15,328.334095269364,573.895383402231,511.021166652748,669.40027,541.14411,405.835996742534,404.090192525191
2012-02-16,329.19737926234,575.438760154803,512.386641529681,672.99803,544.02627,407.9842720025,409.670179400526
2012-02-17,331.507288572179,579.503145397742,516.002214143767,682.5023,551.69442,413.721587975799,409.843942443039
2012-02-18,332.475531628551,581.239538723316,517.546017756014,686.63688,554.986,416.176495152698,410.751384739173
2012-02-19,333.267958153252,582.647435277532,518.799824701301,689.94271,557.66526,418.17207185904,411.423580404378
2012-02-20,333.544025152336,583.130173433291,519.231235390235,691.03766,558.58281,418.84647870573,411.57387159043
2012-02-21,333.053898663405,582.300249797116,518.490576216874,689.06795,556.97929,417.630447722061,411.745415015903
2012-02-22,331.801169313279,580.16380420528,516.581837961037,684.0089,552.86891,414.534818846314,408.444837476275
2012-02-23,332.778833920018,581.925409168836,518.13802038106,688.16007,556.19039,417.011716138108,408.721819157015
2012-02-24,334.512375686464,584.994954566247,520.861875415244,695.41723,562.02847,421.375308936474,409.549138142212
2012-02-25,334.224924002789,584.56414099549,520.464312451455,694.43796,561.16065,420.710935868789,409.133748356646
2012-02-26,333.785960151504,583.899558076742,519.852614588961,692.75945,559.83166,419.700859314977,408.425019873837
2012-02-27,333.499710915951,583.470338999722,519.456566643436,691.7844,558.96874,419.040256802233,408.011587887138
2012-02-28,335.10645165844,586.344517498948,522.001132199016,698.59722,564.43501,423.124479987114,409.964063770185
2012-02-29,334.592744750084,585.568413203319,521.298089820629,696.74514,562.9046,421.963429006129,409.174658231433
2012-03-01,335.751351074483,587.656278505458,523.147557605798,701.71099,566.88864,424.936184423866,416.11208235789
2012-03-02,334.565211287655,585.598304783957,521.311170710041,696.79352,562.89862,421.931440720448,416.139804269278
2012-03-03,333.832809853889,584.334533897384,520.184181879051,693.77397,560.45468,420.085786992411,414.286628460937
2012-03-04,333.242992035726,583.322755144365,519.280972331332,691.38398,558.49832,418.605716347638,412.799705864488
2012-03-05,332.515851827576,582.068168127561,518.162223721639,688.38452,556.0818,416.780842732757,410.967545094494
2012-03-06,325.587300147246,569.95749121113,507.376993449948,659.73636,532.92276,399.409661141697,395.84317804389
2012-03-07,326.621108248003,571.949076011587,509.126285271288,664.34436,536.58792,402.14357122196,399.559175088157
2012-03-08,331.618391205039,580.842810044648,517.002052295474,685.00268,553.17937,414.56485722964,408.1015515416
2012-03-09,332.253099662021,581.97905249384,518.010241523473,687.68001,555.32672,416.160617219543,411.256504514181
2012-03-10,331.98482171538,581.526847857756,517.605066516692,686.64406,554.44789,415.488460346058,411.420938104458
2012-03-11,331.636043434463,580.916601972327,517.062320461098,685.13854,553.27497,414.595963676811,411.131674537853
2012-03-12,331.355748990265,580.441453192601,516.637080700219,684.03816,552.35483,413.892945206736,411.2600178377
2012-03-13,336.256788777785,589.136548509159,524.348523670128,704.53123,568.83388,426.227609566182,425.527536843106
2012-03-14,335.625097824788,588.112541852872,523.431642006357,702.07926,566.83397,424.715183936786,423.857039248008
2012-03-15,337.517454819959,591.446876749154,526.396015428059,710.03734,573.24368,429.503984446814,428.798530325084
2012-03-16,338.880918468223,593.850068718539,528.534075716918,715.80452,577.88943,432.970823509393,430.318127264305
2012-03-17,339.301564202954,594.640554519365,529.228064937378,717.79726,579.39596,434.085446164301,431.018504292375
2012-03-18,339.619191909018,595.218641329816,529.738515237758,719.19206,580.50259,434.900389343283,431.527222713647
2012-03-19,339.843137612222,595.593823635326,530.075255760949,719.99937,581.22951,435.43080820709,431.64484821238
2012-03-20,337.368217558189,591.275468672443,526.230435017171,709.55566,572.78668,429.091630919054,423.81139810861
2012-03-21,336.316073876335,589.483495850899,524.630834390767,705.25179,569.29348,426.460785272697,420.351254906075
2012-03-22,334.22348733669,585.852284857756,521.390173369822,696.56013,562.24968,421.170337767935,416.964838325465
2012-03-23,335.155465343945,587.509057035041,522.858780343783,700.49685,565.40649,423.521316062703,416.918374005802
2012-03-24,336.256799420245,589.459267829184,524.591924287516,705.14236,569.14422,426.307282902105,419.271904020377
2012-03-25,337.558379096253,591.754966071451,526.636607718907,710.61755,573.57016,429.608559661592,422.221888690653
2012-03-26,338.627806365024,593.650135770106,528.320310334863,715.13216,577.22688,432.333469781721,424.505445984883
2012-03-27,338.854157232192,594.081498095201,528.695517541325,716.16837,578.03588,432.925306795979,423.269378857717
2012-03-28,336.173214781883,590.023977458414,525.025552076351,706.38261,570.00028,426.892860006624,417.24348872338
2012-03-29,334.13553239957,586.477585248986,521.862230890262,697.90752,563.12108,421.726876570713,414.217342158089
2012-03-30,335.973628526776,589.744661500369,524.760239121615,705.68017,569.36553,426.389661132727,416.162490034162
2012-03-31,337.319221758004,592.155442845786,526.899223202098,711.44545,573.9969,429.844130552115,419.875902112969
2012-04-01,338.481842235119,594.241434100092,528.750538570517,716.4286,578.01978,432.842700570553,423.290177633554
2012-04-02,338.965860108995,595.107720476551,529.521239447528,718.48619,579.69374,434.08211673255,424.847410561399
2012-04-03,337.65118556563,592.866804483385,527.510218982957,713.07219,575.27958,430.76258932453,421.722038585901
2012-04-04,331.297217119663,581.747892317419,517.609870233143,686.32261,553.67479,414.571136928948,411.21513890993
2012-04-05,330.910655494154,581.248204900314,517.121553980101,685.1407,552.61959,413.767530517297,412.742725975717
2012-04-06,330.65087026937,580.797563696401,516.719889381496,684.07545,551.75097,413.103675715528,411.93511891772
2012-04-07,330.127052732161,579.884850632175,515.906620186399,681.94034,550.0039,411.782155967411,410.386520800601
2012-04-08,329.275420759552,578.395034373765,514.579907606057,678.44559,547.16465,409.643018338401,407.955596469944
2012-04-09,328.235087642222,576.563157793378,512.950782599313,674.0921,543.68945,407.027906568426,405.001070695639
2012-04-10,323.174475832197,567.701386112042,505.061491265735,653.36768,526.95495,394.486517245047,392.126170088562
2012-04-11,324.794500852125,570.605652915159,507.634989975013,660.04999,532.31486,398.486170461675,395.592830389626
2012-04-12,329.093919927291,578.189862374483,514.377042965179,677.59335,546.44438,409.050415920817,405.397846800776
2012-04-13,325.647899036258,572.241147919527,509.065721492345,663.66588,535.14903,400.581753943094,397.1562376605
2012-04-14,325.417289136274,571.857951729912,508.722071007798,662.69498,534.4163,400.020218587668,397.595474389901
2012-04-15,325.212405131172,571.531794929883,508.426827204407,661.93254,533.78579,399.535232944319,398.915459337233
2012-04-16,325.029568509298,571.253089849308,508.172119377527,661.3464,533.24074,399.114244768479,399.468027942703
2012-04-17,329.525462400237,579.198534970871,515.229850441831,679.74071,548.04226,410.179717866051,407.169391309163
2012-04-18,328.961153578461,578.261645654207,514.393966827751,677.53884,546.25355,408.827597382181,407.036948173828
2012-04-19,327.57837760163,575.893284054504,512.279481701166,671.98611,541.75251,405.445600164598,403.886458271457
2012-04-20,328.385988579923,577.422061870913,513.61661465104,675.55106,544.57074,407.541538818954,402.712432164457
2012-04-21,327.370083731554,575.68843302474,512.060580037676,671.49029,541.26113,405.051436392976,400.764004453786
2012-04-22,324.926550590502,571.490224200315,508.298531023509,661.66246,533.29794,399.079001187769,395.702751115802
2012-04-23,323.919414542538,569.766845671022,506.752805924682,657.63039,530.04457,396.631423395142,393.751550324983
2012-04-24,325.743812163267,572.994370194646,509.620365984071,665.07818,536.03333,401.09987490184,397.277784662203
2012-04-25,328.819282395363,578.579333000491,514.568230879915,678.04051,546.43173,408.867655890065,403.591118936339
2012-04-26,330.766805858894,582.083564310592,517.666664942256,686.25107,553.00198,413.770520903484,408.155630177524
2012-04-27,332.092730855705,584.551457522583,519.835764629718,692.06735,557.62611,417.216929996174,411.12017744412
2012-04-28,331.878053358889,584.235530331723,519.544105137833,691.3754,556.98994,416.727348335847,410.751828108904
2012-04-29,331.517217862901,583.682075343349,519.038865022219,689.94293,555.89591,415.895237606872,410.105135358698
2012-04-30,331.311772273028,583.381285489134,518.760803743056,689.28812,555.2895,415.427995133663,409.81768914956
2012-05-01,331.959472511895,584.535129492564,519.785842930297,692.01194,557.47319,417.048136494123,412.715267687195
2012-05-02,330.915774509226,582.814204827009,518.240265638129,687.93442,554.14729,414.546423589665,411.536472760739
2012-05-03,329.109655479423,579.712852385704,515.464493514613,680.61015,548.20055,410.084276198261,407.352626215373
2012-05-04,324.299634465101,571.449637087013,508.064109660717,661.20456,532.4492,398.288031233919,395.364978275689
2012-05-05,323.814076543205,570.621711744937,507.323893907336,659.2678,530.88737,397.106754269297,394.963672962771
2012-05-06,323.421669177677,569.964304048005,506.73366496221,657.78291,529.64179,396.162110782573,395.433957045653
2012-05-07,322.931560263953,569.128230221703,505.986206682487,655.82442,528.06905,394.972818986526,395.050049603042
2012-05-08,320.237120048354,564.463331717442,501.815139688379,645.07072,519.35259,388.440410697161,388.754351039257
2012-05-09,317.456151863554,559.832528459125,497.669791053115,634.4839,510.76227,382.002775506186,384.527450687467
2012-05-10,318.507487097541,561.982392647603,499.516967835054,639.35437,514.54403,384.81873067956,387.035954343872
2012-05-11,317.515790810501,560.339111543948,498.029367705279,635.61271,511.46946,382.506769946732,385.214279444224
2012-05-12,316.265189582947,558.194558883308,496.111280678196,630.7239,507.51997,379.540643623426,382.979183992311
